model,zone,planning_year,case,unit,value,agg_zone
SWITCH,MISW,2040,full-base-200,kg,4320040.58,MISO
SWITCH,NWPP,2040,full-base-200,kg,2047493.029,WECC
SWITCH,NYCW,2040,full-base-200,kg,1328713.207,NE
SWITCH,NYUP,2040,full-base-200,kg,1966909.667,NE
SWITCH,PJMC,2040,full-base-200,kg,2859456.292,PJM
SWITCH,PJMD,2040,full-base-200,kg,3080395.852,PJM
SWITCH,PJME,2040,full-base-200,kg,15444341.901,PJM
SWITCH,PJMW,2040,full-base-200,kg,11149314.318,PJM
SWITCH,RMRG,2040,full-base-200,kg,706988.073,WECC
SWITCH,SPPC,2040,full-base-200,kg,524997.574,SPP
SWITCH,SPPN,2040,full-base-200,kg,244079.082,SPP
SWITCH,SPPS,2040,full-base-200,kg,2749323.823,SPP
SWITCH,SRCA,2040,full-base-200,kg,4284661.507,SOU
SWITCH,SRCE,2040,full-base-200,kg,4380670.96,MISO
SWITCH,SRSE,2040,full-base-200,kg,6701994.183,SOU
SWITCH,SRSG,2040,full-base-200,kg,3881915.938,WECC
SWITCH,TRE,2040,full-base-200,kg,9096875.598,TRE
SWITCH,TREW,2040,full-base-200,kg,1430394.861,TRE
SWITCH,BASN,2045,full-base-200,kg,3184430.675,WECC
SWITCH,CANO,2045,full-base-200,kg,4235123.049,CA
SWITCH,CASO,2045,full-base-200,kg,5114088.167,CA
SWITCH,FRCC,2045,full-base-200,kg,10277403.843,SOU
SWITCH,ISNE,2045,full-base-200,kg,12106329.862,NE
SWITCH,MISC,2045,full-base-200,kg,3418096.309,MISO
SWITCH,MISE,2045,full-base-200,kg,2556742.577,MISO
SWITCH,MISS,2045,full-base-200,kg,7290321.999,MISO
SWITCH,MISW,2045,full-base-200,kg,4214662.272,MISO
SWITCH,NWPP,2045,full-base-200,kg,2218680.212,WECC
SWITCH,NYCW,2045,full-base-200,kg,1368678.406,NE
SWITCH,NYUP,2045,full-base-200,kg,2030449.961,NE
SWITCH,PJMC,2045,full-base-200,kg,2683804.349,PJM
SWITCH,PJMD,2045,full-base-200,kg,2823207.183,PJM
SWITCH,PJME,2045,full-base-200,kg,14312388.335,PJM
SWITCH,PJMW,2045,full-base-200,kg,12284203.033,PJM
SWITCH,RMRG,2045,full-base-200,kg,741753.204,WECC
SWITCH,SPPC,2045,full-base-200,kg,574138.52,SPP
SWITCH,SPPN,2045,full-base-200,kg,295777.9,SPP
SWITCH,SPPS,2045,full-base-200,kg,2717339.743,SPP
SWITCH,SRCA,2045,full-base-200,kg,4888848.429,SOU
SWITCH,SRCE,2045,full-base-200,kg,4326086.6,MISO
SWITCH,SRSE,2045,full-base-200,kg,7549551.686,SOU
SWITCH,SRSG,2045,full-base-200,kg,3898662.847,WECC
SWITCH,TRE,2045,full-base-200,kg,9801120.595,TRE
SWITCH,TREW,2045,full-base-200,kg,1374791.655,TRE
SWITCH,BASN,2050,full-base-200,kg,2704678.447,WECC
SWITCH,CANO,2050,full-base-200,kg,3736426.539,CA
SWITCH,CASO,2050,full-base-200,kg,4490243.976,CA
SWITCH,FRCC,2050,full-base-200,kg,9792286.665,SOU
SWITCH,ISNE,2050,full-base-200,kg,11407941.313,NE
SWITCH,MISC,2050,full-base-200,kg,3145823.046,MISO
SWITCH,MISE,2050,full-base-200,kg,2578464.624,MISO
SWITCH,MISS,2050,full-base-200,kg,6215047.152,MISO
SWITCH,MISW,2050,full-base-200,kg,3570816.488,MISO
SWITCH,NWPP,2050,full-base-200,kg,2025834.612,WECC
SWITCH,NYCW,2050,full-base-200,kg,1234399.074,NE
SWITCH,NYUP,2050,full-base-200,kg,1997350.632,NE
SWITCH,PJMC,2050,full-base-200,kg,2352586.441,PJM
SWITCH,PJMD,2050,full-base-200,kg,1827240.855,PJM
SWITCH,PJME,2050,full-base-200,kg,12317459.764,PJM
SWITCH,PJMW,2050,full-base-200,kg,12123793.971,PJM
SWITCH,RMRG,2050,full-base-200,kg,555203.416,WECC
SWITCH,SPPC,2050,full-base-200,kg,417355.561,SPP
SWITCH,SPPN,2050,full-base-200,kg,214106.869,SPP
SWITCH,SPPS,2050,full-base-200,kg,2209755.312,SPP
SWITCH,SRCA,2050,full-base-200,kg,4262518.801,SOU
SWITCH,SRCE,2050,full-base-200,kg,3604819.206,MISO
SWITCH,SRSE,2050,full-base-200,kg,6974166.307,SOU
SWITCH,SRSG,2050,full-base-200,kg,3054056.18,WECC
SWITCH,TRE,2050,full-base-200,kg,8376899.346,TRE
SWITCH,TREW,2050,full-base-200,kg,1153977.074,TRE
TEMOA,BASN,2027,full-base-200,tons,25199400.0,WECC
TEMOA,CANO,2027,full-base-200,tons,21612000.0,CA
TEMOA,CASO,2027,full-base-200,tons,20369700.0,CA
TEMOA,FRCC,2027,full-base-200,tons,75175000.0,SOU
TEMOA,ISNE,2027,full-base-200,tons,28801900.0,NE
TEMOA,MISC,2027,full-base-200,tons,36799300.0,MISO
TEMOA,MISE,2027,full-base-200,tons,32882300.0,MISO
TEMOA,MISS,2027,full-base-200,tons,52199700.0,MISO
TEMOA,MISW,2027,full-base-200,tons,43585000.0,MISO
TEMOA,NWPP,2027,full-base-200,tons,17763500.0,WECC
TEMOA,NYCW,2027,full-base-200,tons,9972440.0,NE
TEMOA,NYUP,2027,full-base-200,tons,15294800.0,NE
TEMOA,PJMC,2027,full-base-200,tons,13407600.0,PJM
TEMOA,PJMD,2027,full-base-200,tons,17467900.0,PJM
TEMOA,PJME,2027,full-base-200,tons,78642900.0,PJM
TEMOA,PJMW,2027,full-base-200,tons,93983700.0,PJM
TEMOA,RMRG,2027,full-base-200,tons,15183100.0,WECC
TEMOA,SPPC,2027,full-base-200,tons,19206400.0,SPP
TEMOA,SPPN,2027,full-base-200,tons,8189200.0,SPP
TEMOA,SPPS,2027,full-base-200,tons,19901000.0,SPP
TEMOA,SRCA,2027,full-base-200,tons,39338700.0,SOU
TEMOA,SRCE,2027,full-base-200,tons,36302000.0,MISO
TEMOA,SRSE,2027,full-base-200,tons,54382000.0,SOU
TEMOA,SRSG,2027,full-base-200,tons,19527300.0,WECC
TEMOA,TRE,2027,full-base-200,tons,69885900.0,TRE
TEMOA,TREW,2027,full-base-200,tons,7834480.0,TRE
TEMOA,BASN,2030,full-base-200,tons,3360050.0,WECC
TEMOA,CANO,2030,full-base-200,tons,5354950.0,CA
TEMOA,CASO,2030,full-base-200,tons,7305420.0,CA
TEMOA,FRCC,2030,full-base-200,tons,11373800.0,SOU
TEMOA,ISNE,2030,full-base-200,tons,9477490.0,NE
TEMOA,MISC,2030,full-base-200,tons,3701530.0,MISO
TEMOA,MISE,2030,full-base-200,tons,3099400.0,MISO
TEMOA,MISS,2030,full-base-200,tons,12468200.0,MISO
TEMOA,MISW,2030,full-base-200,tons,6434420.0,MISO
TEMOA,NWPP,2030,full-base-200,tons,1406060.0,WECC
TEMOA,NYCW,2030,full-base-200,tons,3560150.0,NE
TEMOA,NYUP,2030,full-base-200,tons,4310400.0,NE
TEMOA,PJMC,2030,full-base-200,tons,5216630.0,PJM
TEMOA,PJMD,2030,full-base-200,tons,4950510.0,PJM
TEMOA,PJME,2030,full-base-200,tons,33609300.0,PJM
TEMOA,PJMW,2030,full-base-200,tons,15152100.0,PJM
TEMOA,RMRG,2030,full-base-200,tons,769499.0,WECC
TEMOA,SPPC,2030,full-base-200,tons,844315.0,SPP
TEMOA,SPPN,2030,full-base-200,tons,297981.0,SPP
TEMOA,SPPS,2030,full-base-200,tons,4598400.0,SPP
TEMOA,SRCA,2030,full-base-200,tons,6284010.0,SOU
TEMOA,SRCE,2030,full-base-200,tons,7529270.0,MISO
TEMOA,SRSE,2030,full-base-200,tons,11948400.0,SOU
TEMOA,SRSG,2030,full-base-200,tons,3843060.0,WECC
TEMOA,TRE,2030,full-base-200,tons,16300300.0,TRE
TEMOA,TREW,2030,full-base-200,tons,2755380.0,TRE
TEMOA,BASN,2035,full-base-200,tons,3023870.0,WECC
TEMOA,CANO,2035,full-base-200,tons,3279940.0,CA
TEMOA,CASO,2035,full-base-200,tons,4995890.0,CA
TEMOA,FRCC,2035,full-base-200,tons,8660210.0,SOU
TEMOA,ISNE,2035,full-base-200,tons,11355000.0,NE
TEMOA,MISC,2035,full-base-200,tons,3073050.0,MISO
TEMOA,MISE,2035,full-base-200,tons,2115180.0,MISO
TEMOA,MISS,2035,full-base-200,tons,8461760.0,MISO
TEMOA,MISW,2035,full-base-200,tons,4418440.0,MISO
TEMOA,NWPP,2035,full-base-200,tons,2218770.0,WECC
TEMOA,NYCW,2035,full-base-200,tons,1700490.0,NE
TEMOA,NYUP,2035,full-base-200,tons,2446230.0,NE
TEMOA,PJMC,2035,full-base-200,tons,3365170.0,PJM
TEMOA,PJMD,2035,full-base-200,tons,3541650.0,PJM
TEMOA,PJME,2035,full-base-200,tons,20003500.0,PJM
TEMOA,PJMW,2035,full-base-200,tons,11175200.0,PJM
TEMOA,RMRG,2035,full-base-200,tons,547235.0,WECC
TEMOA,SPPC,2035,full-base-200,tons,554471.0,SPP
TEMOA,SPPN,2035,full-base-200,tons,205401.0,SPP
TEMOA,SPPS,2035,full-base-200,tons,2996220.0,SPP
TEMOA,SRCA,2035,full-base-200,tons,4260170.0,SOU
TEMOA,SRCE,2035,full-base-200,tons,4928470.0,MISO
TEMOA,SRSE,2035,full-base-200,tons,7477130.0,SOU
TEMOA,SRSG,2035,full-base-200,tons,3659690.0,WECC
TEMOA,TRE,2035,full-base-200,tons,9667140.0,TRE
TEMOA,TREW,2035,full-base-200,tons,1671380.0,TRE
TEMOA,BASN,2040,full-base-200,tons,3053120.0,WECC
TEMOA,CANO,2040,full-base-200,tons,4159720.0,CA
TEMOA,CASO,2040,full-base-200,tons,4766140.0,CA
TEMOA,FRCC,2040,full-base-200,tons,8904400.0,SOU
TEMOA,ISNE,2040,full-base-200,tons,9873970.0,NE
TEMOA,MISC,2040,full-base-200,tons,2928580.0,MISO
TEMOA,MISE,2040,full-base-200,tons,2048010.0,MISO
TEMOA,MISS,2040,full-base-200,tons,7047540.0,MISO
TEMOA,MISW,2040,full-base-200,tons,4132280.0,MISO
TEMOA,NWPP,2040,full-base-200,tons,2345150.0,WECC
TEMOA,NYCW,2040,full-base-200,tons,1313670.0,NE
TEMOA,NYUP,2040,full-base-200,tons,2069820.0,NE
TEMOA,PJMC,2040,full-base-200,tons,2761290.0,PJM
TEMOA,PJMD,2040,full-base-200,tons,2863790.0,PJM
TEMOA,PJME,2040,full-base-200,tons,14403700.0,PJM
TEMOA,PJMW,2040,full-base-200,tons,11129300.0,PJM
TEMOA,RMRG,2040,full-base-200,tons,681523.0,WECC
TEMOA,SPPC,2040,full-base-200,tons,500877.0,SPP
TEMOA,SPPN,2040,full-base-200,tons,245944.0,SPP
TEMOA,SPPS,2040,full-base-200,tons,2562930.0,SPP
TEMOA,SRCA,2040,full-base-200,tons,4092800.0,SOU
TEMOA,SRCE,2040,full-base-200,tons,4194540.0,MISO
TEMOA,SRSE,2040,full-base-200,tons,6754810.0,SOU
TEMOA,SRSG,2040,full-base-200,tons,3699000.0,WECC
TEMOA,TRE,2040,full-base-200,tons,8600920.0,TRE
TEMOA,TREW,2040,full-base-200,tons,1303780.0,TRE
TEMOA,BASN,2045,full-base-200,tons,2760610.0,WECC
TEMOA,CANO,2045,full-base-200,tons,4184330.0,CA
TEMOA,CASO,2045,full-base-200,tons,4734580.0,CA
TEMOA,FRCC,2045,full-base-200,tons,9946980.0,SOU
TEMOA,ISNE,2045,full-base-200,tons,10398700.0,NE
TEMOA,MISC,2045,full-base-200,tons,3187200.0,MISO
TEMOA,MISE,2045,full-base-200,tons,2274270.0,MISO
TEMOA,MISS,2045,full-base-200,tons,7144970.0,MISO
TEMOA,MISW,2045,full-base-200,tons,4065470.0,MISO
TEMOA,NWPP,2045,full-base-200,tons,2189030.0,WECC
TEMOA,NYCW,2045,full-base-200,tons,1368920.0,NE
TEMOA,NYUP,2045,full-base-200,tons,2130520.0,NE
TEMOA,PJMC,2045,full-base-200,tons,2527380.0,PJM
TEMOA,PJMD,2045,full-base-200,tons,2670900.0,PJM
TEMOA,PJME,2045,full-base-200,tons,13002300.0,PJM
TEMOA,PJMW,2045,full-base-200,tons,12150200.0,PJM
TEMOA,RMRG,2045,full-base-200,tons,670002.0,WECC
TEMOA,SPPC,2045,full-base-200,tons,524341.0,SPP
TEMOA,SPPN,2045,full-base-200,tons,283603.0,SPP
TEMOA,SPPS,2045,full-base-200,tons,2462820.0,SPP
TEMOA,SRCA,2045,full-base-200,tons,4574110.0,SOU
TEMOA,SRCE,2045,full-base-200,tons,4296710.0,MISO
TEMOA,SRSE,2045,full-base-200,tons,7308770.0,SOU
TEMOA,SRSG,2045,full-base-200,tons,3558180.0,WECC
TEMOA,TRE,2045,full-base-200,tons,9110860.0,TRE
TEMOA,TREW,2045,full-base-200,tons,1221470.0,TRE
TEMOA,BASN,2050,full-base-200,tons,2351370.0,WECC
TEMOA,CANO,2050,full-base-200,tons,3682300.0,CA
TEMOA,CASO,2050,full-base-200,tons,4114390.0,CA
TEMOA,FRCC,2050,full-base-200,tons,9587000.0,SOU
TEMOA,ISNE,2050,full-base-200,tons,9647640.0,NE
TEMOA,MISC,2050,full-base-200,tons,3005270.0,MISO
TEMOA,MISE,2050,full-base-200,tons,1736860.0,MISO
TEMOA,MISS,2050,full-base-200,tons,5929330.0,MISO
TEMOA,MISW,2050,full-base-200,tons,3408770.0,MISO
TEMOA,NWPP,2050,full-base-200,tons,1877560.0,WECC
TEMOA,NYCW,2050,full-base-200,tons,1149140.0,NE
TEMOA,NYUP,2050,full-base-200,tons,2086310.0,NE
TEMOA,PJMC,2050,full-base-200,tons,2157450.0,PJM
TEMOA,PJMD,2050,full-base-200,tons,1645900.0,PJM
TEMOA,PJME,2050,full-base-200,tons,11079500.0,PJM
TEMOA,PJMW,2050,full-base-200,tons,11784000.0,PJM
TEMOA,RMRG,2050,full-base-200,tons,488310.0,WECC
TEMOA,SPPC,2050,full-base-200,tons,377559.0,SPP
TEMOA,SPPN,2050,full-base-200,tons,194742.0,SPP
TEMOA,SPPS,2050,full-base-200,tons,1977470.0,SPP
TEMOA,SRCA,2050,full-base-200,tons,4100480.0,SOU
TEMOA,SRCE,2050,full-base-200,tons,3530440.0,MISO
TEMOA,SRSE,2050,full-base-200,tons,6737370.0,SOU
TEMOA,SRSG,2050,full-base-200,tons,2810900.0,WECC
TEMOA,TRE,2050,full-base-200,tons,7541220.0,TRE
TEMOA,TREW,2050,full-base-200,tons,987986.0,TRE
USENSYS,BASN,2027,full-base-200,tons,25745491.0,WECC
USENSYS,CANO,2027,full-base-200,tons,19765005.0,CA
USENSYS,CASO,2027,full-base-200,tons,20283681.0,CA
USENSYS,FRCC,2027,full-base-200,tons,75348932.0,SOU
USENSYS,ISNE,2027,full-base-200,tons,31497015.0,NE
USENSYS,MISC,2027,full-base-200,tons,37485782.0,MISO
USENSYS,MISE,2027,full-base-200,tons,33029143.0,MISO
USENSYS,MISS,2027,full-base-200,tons,52104511.0,MISO
USENSYS,MISW,2027,full-base-200,tons,43773163.0,MISO
USENSYS,NWPP,2027,full-base-200,tons,16344931.0,WECC
USENSYS,NYCW,2027,full-base-200,tons,9550252.0,NE
USENSYS,NYUP,2027,full-base-200,tons,11958367.0,NE
USENSYS,PJMC,2027,full-base-200,tons,13471631.0,PJM
USENSYS,PJMD,2027,full-base-200,tons,17634197.0,PJM
USENSYS,PJME,2027,full-base-200,tons,78824518.0,PJM
USENSYS,PJMW,2027,full-base-200,tons,94365024.0,PJM
USENSYS,RMRG,2027,full-base-200,tons,16046111.0,WECC
USENSYS,SPPC,2027,full-base-200,tons,19515270.0,SPP
USENSYS,SPPN,2027,full-base-200,tons,8228339.0,SPP
USENSYS,SPPS,2027,full-base-200,tons,20094836.0,SPP
USENSYS,SRCA,2027,full-base-200,tons,39701285.0,SOU
USENSYS,SRCE,2027,full-base-200,tons,36106611.0,MISO
USENSYS,SRSE,2027,full-base-200,tons,54423731.0,SOU
USENSYS,SRSG,2027,full-base-200,tons,19927478.0,WECC
USENSYS,TRE,2027,full-base-200,tons,70122631.0,TRE
USENSYS,TREW,2027,full-base-200,tons,7652066.0,TRE
USENSYS,BASN,2030,full-base-200,tons,3385972.0,WECC
USENSYS,CANO,2030,full-base-200,tons,5309154.0,CA
USENSYS,CASO,2030,full-base-200,tons,7346461.0,CA
USENSYS,FRCC,2030,full-base-200,tons,11283231.0,SOU
USENSYS,ISNE,2030,full-base-200,tons,11157591.0,NE
USENSYS,MISC,2030,full-base-200,tons,3754433.0,MISO
USENSYS,MISE,2030,full-base-200,tons,3094354.0,MISO
USENSYS,MISS,2030,full-base-200,tons,12192279.0,MISO
USENSYS,MISW,2030,full-base-200,tons,6528874.0,MISO
USENSYS,NWPP,2030,full-base-200,tons,916051.0,WECC
USENSYS,NYCW,2030,full-base-200,tons,2734275.0,NE
USENSYS,NYUP,2030,full-base-200,tons,3711150.0,NE
USENSYS,PJMC,2030,full-base-200,tons,5258976.0,PJM
USENSYS,PJMD,2030,full-base-200,tons,5177585.0,PJM
USENSYS,PJME,2030,full-base-200,tons,34171209.0,PJM
USENSYS,PJMW,2030,full-base-200,tons,15118631.0,PJM
USENSYS,RMRG,2030,full-base-200,tons,699924.0,WECC
USENSYS,SPPC,2030,full-base-200,tons,823712.0,SPP
USENSYS,SPPN,2030,full-base-200,tons,282993.0,SPP
USENSYS,SPPS,2030,full-base-200,tons,4708361.0,SPP
USENSYS,SRCA,2030,full-base-200,tons,6314760.0,SOU
USENSYS,SRCE,2030,full-base-200,tons,7526056.0,MISO
USENSYS,SRSE,2030,full-base-200,tons,11264245.0,SOU
USENSYS,SRSG,2030,full-base-200,tons,3864542.0,WECC
USENSYS,TRE,2030,full-base-200,tons,16517451.0,TRE
USENSYS,TREW,2030,full-base-200,tons,2857732.0,TRE
USENSYS,BASN,2035,full-base-200,tons,3279887.0,WECC
USENSYS,CANO,2035,full-base-200,tons,3221470.0,CA
USENSYS,CASO,2035,full-base-200,tons,5040009.0,CA
USENSYS,FRCC,2035,full-base-200,tons,9056136.0,SOU
USENSYS,ISNE,2035,full-base-200,tons,12254053.0,NE
USENSYS,MISC,2035,full-base-200,tons,3106587.0,MISO
USENSYS,MISE,2035,full-base-200,tons,2098188.0,MISO
USENSYS,MISS,2035,full-base-200,tons,7967994.0,MISO
USENSYS,MISW,2035,full-base-200,tons,4586154.0,MISO
USENSYS,NWPP,2035,full-base-200,tons,1769395.0,WECC
USENSYS,NYCW,2035,full-base-200,tons,1202690.0,NE
USENSYS,NYUP,2035,full-base-200,tons,1603936.0,NE
USENSYS,PJMC,2035,full-base-200,tons,3480990.0,PJM
USENSYS,PJMD,2035,full-base-200,tons,3516292.0,PJM
USENSYS,PJME,2035,full-base-200,tons,19519767.0,PJM
USENSYS,PJMW,2035,full-base-200,tons,11023825.0,PJM
USENSYS,RMRG,2035,full-base-200,tons,479931.0,WECC
USENSYS,SPPC,2035,full-base-200,tons,553238.0,SPP
USENSYS,SPPN,2035,full-base-200,tons,178017.0,SPP
USENSYS,SPPS,2035,full-base-200,tons,3250099.0,SPP
USENSYS,SRCA,2035,full-base-200,tons,4427961.0,SOU
USENSYS,SRCE,2035,full-base-200,tons,4958009.0,MISO
USENSYS,SRSE,2035,full-base-200,tons,7283345.0,SOU
USENSYS,SRSG,2035,full-base-200,tons,3892427.0,WECC
USENSYS,TRE,2035,full-base-200,tons,10385129.0,TRE
USENSYS,TREW,2035,full-base-200,tons,1864471.0,TRE
USENSYS,BASN,2040,full-base-200,tons,3241340.0,WECC
USENSYS,CANO,2040,full-base-200,tons,3931168.0,CA
USENSYS,CASO,2040,full-base-200,tons,4692920.0,CA
USENSYS,FRCC,2040,full-base-200,tons,9232091.0,SOU
USENSYS,ISNE,2040,full-base-200,tons,11542144.0,NE
USENSYS,MISC,2040,full-base-200,tons,2945510.0,MISO
USENSYS,MISE,2040,full-base-200,tons,2093291.0,MISO
USENSYS,MISS,2040,full-base-200,tons,6729417.0,MISO
USENSYS,MISW,2040,full-base-200,tons,4176300.0,MISO
USENSYS,NWPP,2040,full-base-200,tons,1991843.0,WECC
USENSYS,NYCW,2040,full-base-200,tons,1099103.0,NE
USENSYS,NYUP,2040,full-base-200,tons,1526881.0,NE
USENSYS,PJMC,2040,full-base-200,tons,2783016.0,PJM
USENSYS,PJMD,2040,full-base-200,tons,2873572.0,PJM
USENSYS,PJME,2040,full-base-200,tons,14631891.0,PJM
USENSYS,PJMW,2040,full-base-200,tons,10517291.0,PJM
USENSYS,RMRG,2040,full-base-200,tons,665610.0,WECC
USENSYS,SPPC,2040,full-base-200,tons,479038.0,SPP
USENSYS,SPPN,2040,full-base-200,tons,220162.0,SPP
USENSYS,SPPS,2040,full-base-200,tons,2752166.0,SPP
USENSYS,SRCA,2040,full-base-200,tons,4017240.0,SOU
USENSYS,SRCE,2040,full-base-200,tons,4286345.0,MISO
USENSYS,SRSE,2040,full-base-200,tons,6730418.0,SOU
USENSYS,SRSG,2040,full-base-200,tons,3839928.0,WECC
USENSYS,TRE,2040,full-base-200,tons,9116440.0,TRE
USENSYS,TREW,2040,full-base-200,tons,1414295.0,TRE
USENSYS,BASN,2045,full-base-200,tons,2964209.0,WECC
USENSYS,CANO,2045,full-base-200,tons,3944917.0,CA
USENSYS,CASO,2045,full-base-200,tons,4972506.0,CA
USENSYS,FRCC,2045,full-base-200,tons,10547423.0,SOU
USENSYS,ISNE,2045,full-base-200,tons,12698515.0,NE
USENSYS,MISC,2045,full-base-200,tons,3230796.0,MISO
USENSYS,MISE,2045,full-base-200,tons,2405799.0,MISO
USENSYS,MISS,2045,full-base-200,tons,7060651.0,MISO
USENSYS,MISW,2045,full-base-200,tons,4163004.0,MISO
USENSYS,NWPP,2045,full-base-200,tons,1910744.0,WECC
USENSYS,NYCW,2045,full-base-200,tons,1376310.0,NE
USENSYS,NYUP,2045,full-base-200,tons,1739729.0,NE
USENSYS,PJMC,2045,full-base-200,tons,2585354.0,PJM
USENSYS,PJMD,2045,full-base-200,tons,2777703.0,PJM
USENSYS,PJME,2045,full-base-200,tons,14614055.0,PJM
USENSYS,PJMW,2045,full-base-200,tons,11641349.0,PJM
USENSYS,RMRG,2045,full-base-200,tons,698191.0,WECC
USENSYS,SPPC,2045,full-base-200,tons,512937.0,SPP
USENSYS,SPPN,2045,full-base-200,tons,255494.0,SPP
USENSYS,SPPS,2045,full-base-200,tons,2737312.0,SPP
USENSYS,SRCA,2045,full-base-200,tons,4409374.0,SOU
USENSYS,SRCE,2045,full-base-200,tons,4387749.0,MISO
USENSYS,SRSE,2045,full-base-200,tons,7437671.0,SOU
USENSYS,SRSG,2045,full-base-200,tons,3724771.0,WECC
USENSYS,TRE,2045,full-base-200,tons,9654971.0,TRE
USENSYS,TREW,2045,full-base-200,tons,1344282.0,TRE
USENSYS,BASN,2050,full-base-200,tons,2538140.0,WECC
USENSYS,CANO,2050,full-base-200,tons,3703959.0,CA
USENSYS,CASO,2050,full-base-200,tons,4580708.0,CA
USENSYS,FRCC,2050,full-base-200,tons,10472166.0,SOU
USENSYS,ISNE,2050,full-base-200,tons,12547130.0,NE
USENSYS,MISC,2050,full-base-200,tons,3010962.0,MISO
USENSYS,MISE,2050,full-base-200,tons,2422134.0,MISO
USENSYS,MISS,2050,full-base-200,tons,6095824.0,MISO
USENSYS,MISW,2050,full-base-200,tons,3399590.0,MISO
USENSYS,NWPP,2050,full-base-200,tons,1886218.0,WECC
USENSYS,NYCW,2050,full-base-200,tons,1444020.0,NE
USENSYS,NYUP,2050,full-base-200,tons,1782633.0,NE
USENSYS,PJMC,2050,full-base-200,tons,2329757.0,PJM
USENSYS,PJMD,2050,full-base-200,tons,1674515.0,PJM
USENSYS,PJME,2050,full-base-200,tons,12921805.0,PJM
USENSYS,PJMW,2050,full-base-200,tons,11914762.0,PJM
USENSYS,RMRG,2050,full-base-200,tons,533134.0,WECC
USENSYS,SPPC,2050,full-base-200,tons,389020.0,SPP
USENSYS,SPPN,2050,full-base-200,tons,190251.0,SPP
USENSYS,SPPS,2050,full-base-200,tons,2189535.0,SPP
USENSYS,SRCA,2050,full-base-200,tons,3898951.0,SOU
USENSYS,SRCE,2050,full-base-200,tons,3623419.0,MISO
USENSYS,SRSE,2050,full-base-200,tons,6858136.0,SOU
USENSYS,SRSG,2050,full-base-200,tons,2988056.0,WECC
USENSYS,TRE,2050,full-base-200,tons,7955187.0,TRE
USENSYS,TREW,2050,full-base-200,tons,1062728.0,TRE
GenX,BASN,2027,full-current-policies,tons,31943800.0,WECC
GenX,CANO,2027,full-current-policies,tons,16588100.0,CA
GenX,CASO,2027,full-current-policies,tons,14776400.0,CA
GenX,FRCC,2027,full-current-policies,tons,88190600.0,SOU
GenX,ISNE,2027,full-current-policies,tons,16080700.0,NE
GenX,MISC,2027,full-current-policies,tons,91190600.0,MISO
GenX,MISE,2027,full-current-policies,tons,44548200.0,MISO
GenX,MISS,2027,full-current-policies,tons,68350300.0,MISO
GenX,MISW,2027,full-current-policies,tons,63538500.0,MISO
GenX,NWPP,2027,full-current-policies,tons,19287600.0,WECC
GenX,NYCW,2027,full-current-policies,tons,6061180.0,NE
GenX,NYUP,2027,full-current-policies,tons,8053470.0,NE
GenX,PJMC,2027,full-current-policies,tons,7200120.0,PJM
GenX,PJMD,2027,full-current-policies,tons,4617690.0,PJM
GenX,PJME,2027,full-current-policies,tons,96433700.0,PJM
GenX,PJMW,2027,full-current-policies,tons,191606000.0,PJM
GenX,RMRG,2027,full-current-policies,tons,44790400.0,WECC
GenX,SPPC,2027,full-current-policies,tons,46589200.0,SPP
GenX,SPPN,2027,full-current-policies,tons,28718700.0,SPP
GenX,SPPS,2027,full-current-policies,tons,37876100.0,SPP
GenX,SRCA,2027,full-current-policies,tons,85660600.0,SOU
GenX,SRCE,2027,full-current-policies,tons,81968000.0,MISO
GenX,SRSE,2027,full-current-policies,tons,101824000.0,SOU
GenX,SRSG,2027,full-current-policies,tons,41267000.0,WECC
GenX,TRE,2027,full-current-policies,tons,105526000.0,TRE
GenX,TREW,2027,full-current-policies,tons,5273120.0,TRE
GenX,BASN,2030,full-current-policies,tons,28775800.0,WECC
GenX,CANO,2030,full-current-policies,tons,15791400.0,CA
GenX,CASO,2030,full-current-policies,tons,12958000.0,CA
GenX,FRCC,2030,full-current-policies,tons,82888700.0,SOU
GenX,ISNE,2030,full-current-policies,tons,10517000.0,NE
GenX,MISC,2030,full-current-policies,tons,88796300.0,MISO
GenX,MISE,2030,full-current-policies,tons,36928400.0,MISO
GenX,MISS,2030,full-current-policies,tons,64253300.0,MISO
GenX,MISW,2030,full-current-policies,tons,66911000.0,MISO
GenX,NWPP,2030,full-current-policies,tons,18602600.0,WECC
GenX,NYCW,2030,full-current-policies,tons,4743880.0,NE
GenX,NYUP,2030,full-current-policies,tons,7421730.0,NE
GenX,PJMC,2030,full-current-policies,tons,11595300.0,PJM
GenX,PJMD,2030,full-current-policies,tons,5084580.0,PJM
GenX,PJME,2030,full-current-policies,tons,88608400.0,PJM
GenX,PJMW,2030,full-current-policies,tons,174236000.0,PJM
GenX,RMRG,2030,full-current-policies,tons,35281000.0,WECC
GenX,SPPC,2030,full-current-policies,tons,43543500.0,SPP
GenX,SPPN,2030,full-current-policies,tons,27420000.0,SPP
GenX,SPPS,2030,full-current-policies,tons,37797300.0,SPP
GenX,SRCA,2030,full-current-policies,tons,87275200.0,SOU
GenX,SRCE,2030,full-current-policies,tons,69192400.0,MISO
GenX,SRSE,2030,full-current-policies,tons,104016000.0,SOU
GenX,SRSG,2030,full-current-policies,tons,35378700.0,WECC
GenX,TRE,2030,full-current-policies,tons,88503800.0,TRE
