model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region
GenX,NYUP_to_PJME,2040,full-base-50,MW,664.0,,35.0,NYUP,PJME
GenX,PJMC_to_PJMW,2040,full-base-50,MW,1325.0,,36.0,PJMC,PJMW
GenX,PJMD_to_PJME,2040,full-base-50,MW,3.0,,37.0,PJMD,PJME
GenX,PJMD_to_PJMW,2040,full-base-50,MW,0.0,,38.0,PJMD,PJMW
GenX,PJMD_to_SRCA,2040,full-base-50,MW,1399.0,,39.0,PJMD,SRCA
GenX,PJME_to_PJMW,2040,full-base-50,MW,1.0,,40.0,PJME,PJMW
GenX,PJMW_to_SRCA,2040,full-base-50,MW,0.0,,41.0,PJMW,SRCA
GenX,PJMW_to_SRCE,2040,full-base-50,MW,0.0,,42.0,PJMW,SRCE
GenX,RMRG_to_SPPC,2040,full-base-50,MW,2993.0,,43.0,RMRG,SPPC
GenX,RMRG_to_SPPN,2040,full-base-50,MW,1146.0,,44.0,RMRG,SPPN
GenX,RMRG_to_SRSG,2040,full-base-50,MW,418.0,,45.0,RMRG,SRSG
GenX,SPPC_to_SPPN,2040,full-base-50,MW,1.0,,46.0,SPPC,SPPN
GenX,SPPC_to_SPPS,2040,full-base-50,MW,0.0,,47.0,SPPC,SPPS
GenX,SPPN_to_SPPS,2040,full-base-50,MW,1.0,,48.0,SPPN,SPPS
GenX,SPPS_to_SRSG,2040,full-base-50,MW,3990.0,,49.0,SPPS,SRSG
GenX,SPPS_to_TRE,2040,full-base-50,MW,168.0,,50.0,SPPS,TRE
GenX,SPPS_to_TREW,2040,full-base-50,MW,575.0,,51.0,SPPS,TREW
GenX,SRCA_to_SRCE,2040,full-base-50,MW,2.0,,52.0,SRCA,SRCE
GenX,SRCA_to_SRSE,2040,full-base-50,MW,0.0,,53.0,SRCA,SRSE
GenX,SRCE_to_SRSE,2040,full-base-50,MW,877.0,,54.0,SRCE,SRSE
GenX,TREW_to_TRE,2040,full-base-50,MW,0.0,,55.0,TREW,TRE
GenX,NWPP_to_SPPN,2040,full-base-50,MW,1441.0,,56.0,NWPP,SPPN
GenX,SRSG_to_TRE,2040,full-base-50,MW,1555.0,,57.0,SRSG,TRE
GenX,BASN_to_CANO,2045,full-base-50,MW,0.0,,1.0,BASN,CANO
GenX,BASN_to_CASO,2045,full-base-50,MW,0.0,,2.0,BASN,CASO
GenX,BASN_to_NWPP,2045,full-base-50,MW,0.0,,3.0,BASN,NWPP
GenX,BASN_to_RMRG,2045,full-base-50,MW,0.0,,4.0,BASN,RMRG
GenX,BASN_to_SRSG,2045,full-base-50,MW,2.0,,5.0,BASN,SRSG
GenX,CANO_to_CASO,2045,full-base-50,MW,0.0,,6.0,CANO,CASO
GenX,CANO_to_NWPP,2045,full-base-50,MW,0.0,,7.0,CANO,NWPP
GenX,NWPP_to_CASO,2045,full-base-50,MW,0.0,,8.0,NWPP,CASO
GenX,CASO_to_SRSG,2045,full-base-50,MW,2.0,,9.0,CASO,SRSG
GenX,FRCC_to_SRSE,2045,full-base-50,MW,0.0,,10.0,FRCC,SRSE
GenX,ISNE_to_NYCW,2045,full-base-50,MW,0.0,,11.0,ISNE,NYCW
GenX,ISNE_to_NYUP,2045,full-base-50,MW,0.0,,12.0,ISNE,NYUP
GenX,MISC_to_MISE,2045,full-base-50,MW,334.0,,13.0,MISC,MISE
GenX,MISC_to_MISS,2045,full-base-50,MW,0.0,,14.0,MISC,MISS
GenX,MISW_to_MISC,2045,full-base-50,MW,0.0,,15.0,MISW,MISC
GenX,MISC_to_PJMC,2045,full-base-50,MW,0.0,,16.0,MISC,PJMC
GenX,MISC_to_PJMW,2045,full-base-50,MW,1550.0,,17.0,MISC,PJMW
GenX,MISC_to_SPPC,2045,full-base-50,MW,725.0,,18.0,MISC,SPPC
GenX,MISC_to_SPPN,2045,full-base-50,MW,722.0,,19.0,MISC,SPPN
GenX,MISC_to_SPPS,2045,full-base-50,MW,1419.0,,20.0,MISC,SPPS
GenX,MISC_to_SRCE,2045,full-base-50,MW,0.0,,21.0,MISC,SRCE
GenX,MISE_to_MISW,2045,full-base-50,MW,0.0,,22.0,MISE,MISW
GenX,PJMW_to_MISE,2045,full-base-50,MW,0.0,,23.0,PJMW,MISE
GenX,MISS_to_SPPC,2045,full-base-50,MW,1034.0,,24.0,MISS,SPPC
GenX,MISS_to_SPPS,2045,full-base-50,MW,3.0,,25.0,MISS,SPPS
GenX,MISS_to_SRCE,2045,full-base-50,MW,0.0,,26.0,MISS,SRCE
GenX,MISS_to_SRSE,2045,full-base-50,MW,1262.0,,27.0,MISS,SRSE
GenX,MISW_to_NWPP,2045,full-base-50,MW,0.0,,28.0,MISW,NWPP
GenX,MISW_to_PJMC,2045,full-base-50,MW,0.0,,29.0,MISW,PJMC
GenX,MISW_to_SPPC,2045,full-base-50,MW,30.0,,30.0,MISW,SPPC
GenX,MISW_to_SPPN,2045,full-base-50,MW,1.0,,31.0,MISW,SPPN
GenX,NWPP_to_RMRG,2045,full-base-50,MW,355.0,,32.0,NWPP,RMRG
GenX,NYCW_to_NYUP,2045,full-base-50,MW,4.0,,33.0,NYCW,NYUP
GenX,NYCW_to_PJME,2045,full-base-50,MW,15.0,,34.0,NYCW,PJME
GenX,NYUP_to_PJME,2045,full-base-50,MW,58.0,,35.0,NYUP,PJME
GenX,PJMC_to_PJMW,2045,full-base-50,MW,5.0,,36.0,PJMC,PJMW
GenX,PJMD_to_PJME,2045,full-base-50,MW,83.0,,37.0,PJMD,PJME
GenX,PJMD_to_PJMW,2045,full-base-50,MW,0.0,,38.0,PJMD,PJMW
GenX,PJMD_to_SRCA,2045,full-base-50,MW,0.0,,39.0,PJMD,SRCA
GenX,PJME_to_PJMW,2045,full-base-50,MW,687.0,,40.0,PJME,PJMW
GenX,PJMW_to_SRCA,2045,full-base-50,MW,0.0,,41.0,PJMW,SRCA
GenX,PJMW_to_SRCE,2045,full-base-50,MW,1.0,,42.0,PJMW,SRCE
GenX,RMRG_to_SPPC,2045,full-base-50,MW,1072.0,,43.0,RMRG,SPPC
GenX,RMRG_to_SPPN,2045,full-base-50,MW,735.0,,44.0,RMRG,SPPN
GenX,RMRG_to_SRSG,2045,full-base-50,MW,413.0,,45.0,RMRG,SRSG
GenX,SPPC_to_SPPN,2045,full-base-50,MW,1.0,,46.0,SPPC,SPPN
GenX,SPPC_to_SPPS,2045,full-base-50,MW,2.0,,47.0,SPPC,SPPS
GenX,SPPN_to_SPPS,2045,full-base-50,MW,315.0,,48.0,SPPN,SPPS
GenX,SPPS_to_SRSG,2045,full-base-50,MW,1117.0,,49.0,SPPS,SRSG
GenX,SPPS_to_TRE,2045,full-base-50,MW,0.0,,50.0,SPPS,TRE
GenX,SPPS_to_TREW,2045,full-base-50,MW,3.0,,51.0,SPPS,TREW
GenX,SRCA_to_SRCE,2045,full-base-50,MW,313.0,,52.0,SRCA,SRCE
GenX,SRCA_to_SRSE,2045,full-base-50,MW,0.0,,53.0,SRCA,SRSE
GenX,SRCE_to_SRSE,2045,full-base-50,MW,0.0,,54.0,SRCE,SRSE
GenX,TREW_to_TRE,2045,full-base-50,MW,0.0,,55.0,TREW,TRE
GenX,NWPP_to_SPPN,2045,full-base-50,MW,1137.0,,56.0,NWPP,SPPN
GenX,SRSG_to_TRE,2045,full-base-50,MW,10.0,,57.0,SRSG,TRE
GenX,BASN_to_CANO,2050,full-base-50,MW,0.0,,1.0,BASN,CANO
GenX,BASN_to_CASO,2050,full-base-50,MW,1.0,,2.0,BASN,CASO
GenX,BASN_to_NWPP,2050,full-base-50,MW,0.0,,3.0,BASN,NWPP
GenX,BASN_to_RMRG,2050,full-base-50,MW,0.0,,4.0,BASN,RMRG
GenX,BASN_to_SRSG,2050,full-base-50,MW,8.0,,5.0,BASN,SRSG
GenX,CANO_to_CASO,2050,full-base-50,MW,0.0,,6.0,CANO,CASO
GenX,CANO_to_NWPP,2050,full-base-50,MW,0.0,,7.0,CANO,NWPP
GenX,NWPP_to_CASO,2050,full-base-50,MW,0.0,,8.0,NWPP,CASO
GenX,CASO_to_SRSG,2050,full-base-50,MW,0.0,,9.0,CASO,SRSG
GenX,FRCC_to_SRSE,2050,full-base-50,MW,441.0,,10.0,FRCC,SRSE
GenX,ISNE_to_NYCW,2050,full-base-50,MW,0.0,,11.0,ISNE,NYCW
GenX,ISNE_to_NYUP,2050,full-base-50,MW,0.0,,12.0,ISNE,NYUP
GenX,MISC_to_MISE,2050,full-base-50,MW,0.0,,13.0,MISC,MISE
GenX,MISC_to_MISS,2050,full-base-50,MW,0.0,,14.0,MISC,MISS
GenX,MISW_to_MISC,2050,full-base-50,MW,0.0,,15.0,MISW,MISC
GenX,MISC_to_PJMC,2050,full-base-50,MW,0.0,,16.0,MISC,PJMC
GenX,MISC_to_PJMW,2050,full-base-50,MW,1.0,,17.0,MISC,PJMW
GenX,MISC_to_SPPC,2050,full-base-50,MW,1091.0,,18.0,MISC,SPPC
GenX,MISC_to_SPPN,2050,full-base-50,MW,324.0,,19.0,MISC,SPPN
GenX,MISC_to_SPPS,2050,full-base-50,MW,2.0,,20.0,MISC,SPPS
GenX,MISC_to_SRCE,2050,full-base-50,MW,0.0,,21.0,MISC,SRCE
GenX,MISE_to_MISW,2050,full-base-50,MW,0.0,,22.0,MISE,MISW
GenX,PJMW_to_MISE,2050,full-base-50,MW,0.0,,23.0,PJMW,MISE
GenX,MISS_to_SPPC,2050,full-base-50,MW,1.0,,24.0,MISS,SPPC
GenX,MISS_to_SPPS,2050,full-base-50,MW,1.0,,25.0,MISS,SPPS
GenX,MISS_to_SRCE,2050,full-base-50,MW,0.0,,26.0,MISS,SRCE
GenX,MISS_to_SRSE,2050,full-base-50,MW,1.0,,27.0,MISS,SRSE
GenX,MISW_to_NWPP,2050,full-base-50,MW,0.0,,28.0,MISW,NWPP
GenX,MISW_to_PJMC,2050,full-base-50,MW,0.0,,29.0,MISW,PJMC
GenX,MISW_to_SPPC,2050,full-base-50,MW,9.0,,30.0,MISW,SPPC
GenX,MISW_to_SPPN,2050,full-base-50,MW,0.0,,31.0,MISW,SPPN
GenX,NWPP_to_RMRG,2050,full-base-50,MW,263.0,,32.0,NWPP,RMRG
GenX,NYCW_to_NYUP,2050,full-base-50,MW,0.0,,33.0,NYCW,NYUP
GenX,NYCW_to_PJME,2050,full-base-50,MW,0.0,,34.0,NYCW,PJME
GenX,NYUP_to_PJME,2050,full-base-50,MW,0.0,,35.0,NYUP,PJME
GenX,PJMC_to_PJMW,2050,full-base-50,MW,3.0,,36.0,PJMC,PJMW
GenX,PJMD_to_PJME,2050,full-base-50,MW,1143.0,,37.0,PJMD,PJME
GenX,PJMD_to_PJMW,2050,full-base-50,MW,4.0,,38.0,PJMD,PJMW
GenX,PJMD_to_SRCA,2050,full-base-50,MW,0.0,,39.0,PJMD,SRCA
GenX,PJME_to_PJMW,2050,full-base-50,MW,20.0,,40.0,PJME,PJMW
GenX,PJMW_to_SRCA,2050,full-base-50,MW,0.0,,41.0,PJMW,SRCA
GenX,PJMW_to_SRCE,2050,full-base-50,MW,1.0,,42.0,PJMW,SRCE
GenX,RMRG_to_SPPC,2050,full-base-50,MW,2.0,,43.0,RMRG,SPPC
GenX,RMRG_to_SPPN,2050,full-base-50,MW,0.0,,44.0,RMRG,SPPN
GenX,RMRG_to_SRSG,2050,full-base-50,MW,1.0,,45.0,RMRG,SRSG
GenX,SPPC_to_SPPN,2050,full-base-50,MW,0.0,,46.0,SPPC,SPPN
GenX,SPPC_to_SPPS,2050,full-base-50,MW,1.0,,47.0,SPPC,SPPS
GenX,SPPN_to_SPPS,2050,full-base-50,MW,1.0,,48.0,SPPN,SPPS
GenX,SPPS_to_SRSG,2050,full-base-50,MW,1795.0,,49.0,SPPS,SRSG
GenX,SPPS_to_TRE,2050,full-base-50,MW,3.0,,50.0,SPPS,TRE
GenX,SPPS_to_TREW,2050,full-base-50,MW,0.0,,51.0,SPPS,TREW
GenX,SRCA_to_SRCE,2050,full-base-50,MW,636.0,,52.0,SRCA,SRCE
GenX,SRCA_to_SRSE,2050,full-base-50,MW,0.0,,53.0,SRCA,SRSE
GenX,SRCE_to_SRSE,2050,full-base-50,MW,0.0,,54.0,SRCE,SRSE
GenX,TREW_to_TRE,2050,full-base-50,MW,0.0,,55.0,TREW,TRE
GenX,NWPP_to_SPPN,2050,full-base-50,MW,0.0,,56.0,NWPP,SPPN
GenX,SRSG_to_TRE,2050,full-base-50,MW,1.0,,57.0,SRSG,TRE
SWITCH,MISC_to_PJMC,2023,full-base-50,MW,5244.0,5244.0,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2023,full-base-50,MW,980.0,980.0,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2023,full-base-50,MW,3200.0,3200.0,,MISW,PJMC
SWITCH,NYUP_to_PJME,2023,full-base-50,MW,1255.0,1255.0,,NYUP,PJME
SWITCH,PJME_to_PJMW,2023,full-base-50,MW,3885.0,3885.0,,PJME,PJMW
SWITCH,NYCW_to_PJME,2023,full-base-50,MW,660.0,5195.0,,NYCW,PJME
SWITCH,PJMD_to_PJME,2023,full-base-50,MW,1200.0,1200.0,,PJMD,PJME
SWITCH,MISC_to_MISE,2023,full-base-50,MW,0.0,1.0,,MISC,MISE
SWITCH,MISE_to_PJMW,2023,full-base-50,MW,2662.0,2662.0,,MISE,PJMW
SWITCH,MISE_to_MISW,2023,full-base-50,MW,0.0,1.0,,MISE,MISW
SWITCH,ISNE_to_NYUP,2023,full-base-50,MW,1400.0,1400.0,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2023,full-base-50,MW,760.0,760.0,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2023,full-base-50,MW,1430.0,1430.0,,MISC,SPPC
SWITCH,MISC_to_PJMW,2023,full-base-50,MW,5441.0,5441.0,,MISC,PJMW
SWITCH,MISC_to_SRCE,2023,full-base-50,MW,3745.0,3745.0,,MISC,SRCE
SWITCH,MISC_to_SPPS,2023,full-base-50,MW,1172.0,1172.0,,MISC,SPPS
SWITCH,MISC_to_MISS,2023,full-base-50,MW,1039.0,1039.0,,MISC,MISS
SWITCH,MISC_to_SPPN,2023,full-base-50,MW,0.0,3.0,,MISC,SPPN
SWITCH,MISC_to_MISW,2023,full-base-50,MW,1655.0,1655.0,,MISC,MISW
SWITCH,BASN_to_CANO,2023,full-base-50,MW,100.0,100.0,,BASN,CANO
SWITCH,CANO_to_CASO,2023,full-base-50,MW,3675.0,3675.0,,CANO,CASO
SWITCH,CANO_to_NWPP,2023,full-base-50,MW,3675.0,3675.0,,CANO,NWPP
SWITCH,TRE_to_TREW,2023,full-base-50,MW,16529.0,16529.0,,TRE,TREW
SWITCH,SPPS_to_TREW,2023,full-base-50,MW,220.0,1819.0,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2023,full-base-50,MW,3372.0,3372.0,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2023,full-base-50,MW,0.0,3.0,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2023,full-base-50,MW,1433.0,3000.0,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2023,full-base-50,MW,0.0,1.0,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2023,full-base-50,MW,3600.0,3600.0,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2023,full-base-50,MW,600.0,600.0,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2023,full-base-50,MW,1219.0,1219.0,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2023,full-base-50,MW,216.0,216.0,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2023,full-base-50,MW,1000.0,1000.0,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2023,full-base-50,MW,1400.0,1400.0,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2023,full-base-50,MW,2489.0,2489.0,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2023,full-base-50,MW,3333.0,3333.0,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2023,full-base-50,MW,6930.0,6930.0,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2023,full-base-50,MW,3750.0,3750.0,,BASN,RMRG
SWITCH,BASN_to_CASO,2023,full-base-50,MW,5920.0,5920.0,,BASN,CASO
SWITCH,BASN_to_NWPP,2023,full-base-50,MW,3350.0,3350.0,,BASN,NWPP
SWITCH,BASN_to_SRSG,2023,full-base-50,MW,5385.0,5385.0,,BASN,SRSG
SWITCH,MISS_to_SRCE,2023,full-base-50,MW,4092.0,4092.0,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2023,full-base-50,MW,3196.0,3196.0,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2023,full-base-50,MW,1697.0,1697.0,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2023,full-base-50,MW,1010.0,1010.0,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2023,full-base-50,MW,0.0,9.0,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2023,full-base-50,MW,400.0,400.0,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2023,full-base-50,MW,614.0,614.0,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2023,full-base-50,MW,891.0,891.0,,MISS,SRSE
SWITCH,CASO_to_NWPP,2023,full-base-50,MW,2858.0,2858.0,,CASO,NWPP
SWITCH,CASO_to_SRSG,2023,full-base-50,MW,4354.0,4354.0,,CASO,SRSG
SWITCH,MISW_to_SPPN,2023,full-base-50,MW,5512.0,5512.0,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2023,full-base-50,MW,0.0,1.0,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2023,full-base-50,MW,200.0,200.0,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2023,full-base-50,MW,410.0,1789.0,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2023,full-base-50,MW,210.0,210.0,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2023,full-base-50,MW,0.0,1.0,,SRSG,TRE
SWITCH,MISC_to_PJMC,2027,full-base-50,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2027,full-base-50,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2027,full-base-50,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2027,full-base-50,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2027,full-base-50,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2027,full-base-50,MW,4535.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2027,full-base-50,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2027,full-base-50,MW,1.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2027,full-base-50,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2027,full-base-50,MW,1.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2027,full-base-50,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2027,full-base-50,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2027,full-base-50,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2027,full-base-50,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2027,full-base-50,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2027,full-base-50,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2027,full-base-50,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2027,full-base-50,MW,3.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2027,full-base-50,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2027,full-base-50,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2027,full-base-50,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2027,full-base-50,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2027,full-base-50,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2027,full-base-50,MW,1599.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2027,full-base-50,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2027,full-base-50,MW,3.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2027,full-base-50,MW,1567.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2027,full-base-50,MW,1.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2027,full-base-50,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2027,full-base-50,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2027,full-base-50,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2027,full-base-50,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2027,full-base-50,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2027,full-base-50,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2027,full-base-50,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2027,full-base-50,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2027,full-base-50,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2027,full-base-50,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2027,full-base-50,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2027,full-base-50,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2027,full-base-50,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2027,full-base-50,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2027,full-base-50,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2027,full-base-50,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2027,full-base-50,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2027,full-base-50,MW,9.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2027,full-base-50,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2027,full-base-50,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2027,full-base-50,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2027,full-base-50,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2027,full-base-50,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2027,full-base-50,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2027,full-base-50,MW,1.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2027,full-base-50,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2027,full-base-50,MW,1379.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2027,full-base-50,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2027,full-base-50,MW,1.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2030,full-base-50,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2030,full-base-50,MW,3623.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2030,full-base-50,MW,727.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2030,full-base-50,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2030,full-base-50,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2030,full-base-50,MW,1160.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2030,full-base-50,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2030,full-base-50,MW,440.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2030,full-base-50,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2030,full-base-50,MW,615.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2030,full-base-50,MW,933.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2030,full-base-50,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2030,full-base-50,MW,2885.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2030,full-base-50,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2030,full-base-50,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2030,full-base-50,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2030,full-base-50,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2030,full-base-50,MW,913.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2030,full-base-50,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2030,full-base-50,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2030,full-base-50,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2030,full-base-50,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2030,full-base-50,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2030,full-base-50,MW,1481.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2030,full-base-50,MW,1.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2030,full-base-50,MW,1624.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2030,full-base-50,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2030,full-base-50,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2030,full-base-50,MW,1.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2030,full-base-50,MW,4921.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2030,full-base-50,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2030,full-base-50,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2030,full-base-50,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2030,full-base-50,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2030,full-base-50,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2030,full-base-50,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2030,full-base-50,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2030,full-base-50,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2030,full-base-50,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2030,full-base-50,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2030,full-base-50,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2030,full-base-50,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2030,full-base-50,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2030,full-base-50,MW,10098.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2030,full-base-50,MW,3781.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2030,full-base-50,MW,4042.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2030,full-base-50,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2030,full-base-50,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2030,full-base-50,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2030,full-base-50,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2030,full-base-50,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2030,full-base-50,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2030,full-base-50,MW,3.0,,,NWPP,SPPN
