Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cVar,50074004204.62697,3.9231072345255136e8,9.147458406693367e8,1.6555118400283258e9,4.44058896909773e9,1.2572515465179567e9,1.170341905896943e9,1.168615562861347e9,2.3653249909491854e9,1.2680933670022519e9,5.29566747956429e8,1.078479067557197e9,-4.583224622478664e8,9.995803504465823e8,3.278034872893963e8,4.729154150715741e9,3.8686657708994813e9,-1.3071654519271162e9,-3.818872401366465e8,-1.1400666123370855e8,-1.415177480192131e9,2.5249268523449664e9,4.228265758990251e8,3.8664268105025964e9,3.3222745625140315e8,2.0653867709104192e9,-4.1625841343161935e8,2040,GenX,0.12,full-current-policies-retire
cNSE,1588648905.9713333,3.630799204339686e7,7.67523891558488e6,1.0167593346613637e8,4.072651934883798e7,4.448577823929097e8,2.531070408789287e7,1.5051578642377973e7,4.435476423579693e6,8.512162675001444e7,3.575428453719623e8,1.4636947671167964e8,2165.9703228757735,2375.8900849230563,4.020906393156302e7,4.601027342015169e7,1.3831899768701338e6,1.6382521678441342e7,2475.334332890553,2456.618724631591,7.068816195096773e6,3.812090054385394e6,2.7964640008855827e7,1.858606949674709e7,2.8708861431315143e7,1.3343623195392974e8,2499.8561293582366,2040,GenX,0.004,full-current-policies-retire
cStart,1584868066.7209404,5.3551305289568946e7,2.4977402994565383e7,3.0486189800315674e7,8.783705572702833e7,6.924298698249778e7,9.255377454672165e7,3.044346254258407e7,7.752267255547719e7,1.5479865641027364e8,2.5156431766411666e7,1.377078470432165e7,1.2417888950766908e7,4.742595545260749e7,2.074601331195258e7,6.272283676107243e7,6.258652153665724e7,2.158874507171905e7,2.491679924555953e7,2.6575138745881144e7,4.338818291002912e7,7.150701587271243e7,5.921214838448257e7,5.808271601631922e7,4.6351786499710955e7,3.483722163933249e8,1.863337824844913e7,2040,GenX,0.004,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-current-policies-retire
cNetworkExp,4988725477.7381935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.012,full-current-policies-retire
cVOM,7033007323.596565,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.017,full-current-policies-retire
cCO2,187139552475.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.449,full-current-policies-retire
cPolicy_PTC,25822000450.13879,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.062,full-current-policies-retire
cPolicy_ITC,8242995544.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.02,full-current-policies-retire
cFix,143782464484.98996,5.347904337110001e9,3.8415944474900002e9,4.71693417384e9,7.008500884630001e9,9.15137140619e9,7.126877258469999e9,2.80521336675e9,4.247826249280001e9,8.317184646140002e9,6.48166751151e9,1.14569619721e9,8.678701430729998e9,2.9679926429300003e9,3.8960291537899995e9,9.25155275998e9,9.50502277371e9,5.49308818438e9,2.5642889830800004e9,2.0880058467699995e9,6.05310329791e9,7.85097858767e9,8.73091682833e9,6.76218602855e9,4.848745966360002e9,1.0504232996739996e10,2.6226514392899995e9,2045,GenX,0.31,full-current-policies-retire
cVar,61594871815.9411,1.8913353837550766e9,2.0192766367219932e9,3.4523574062063055e9,6.29813806279002e9,1.6735097742760036e9,3.6857820948928914e9,1.9410481531594744e9,3.8157753562276425e9,3.533085974308637e9,2.239893954500159e9,1.1399996369248772e9,4.5093273795169646e8,1.5392699512771986e9,6.029332632380513e8,4.902348499729866e9,7.265993199271123e9,5.342961903833276e8,4.2029702249298775e8,4.9342244490748894e8,6.765168023732237e8,4.2961764895731535e9,2.8941824253346047e9,5.374557205037173e9,1.7122400516400537e9,5.782478220649755e9,2.075803143091206e8,2045,GenX,0.133,full-current-policies-retire
cNSE,1967455259.2970088,3.428247364237266e7,250652.7471716997,4.053456519955069e7,2.3895646327617805e7,4.823882720791602e8,1.645145626287755e7,2.1900742805846933e7,1.078474317808258e7,8.502175914849138e7,5.774506667724341e8,2.2039843152640983e8,2.0004459879165725e6,10698.042653484583,7.692979071638452e7,5.07789502124896e7,12063.337876763462,2.2806867328192804e7,7.203144899547233e6,11080.335654459666,1.7374366088125627e7,1.6191051967418587e7,3.939414737440853e7,6.110979236607534e7,1.941401697609851e7,1.4084855412061614e8,10879.85354323464,2045,GenX,0.004,full-current-policies-retire
cStart,1555342824.0664954,5.175648984281923e7,3.459449711220767e7,1.3589749467668392e7,7.34390757137085e7,8.76518005032144e7,7.573747880270424e7,3.0660041118289143e7,6.149643793773576e7,1.5447810399526045e8,2.5565808957586322e7,1.7444878496384654e7,1.369241199641614e7,3.769191628410215e7,3.0251050212543156e7,7.888153181726047e7,6.5183292459615655e7,3.540416507946932e7,2.4594837602208473e7,2.6897842391032204e7,5.179775930358833e7,7.462326933352281e7,5.684484471688113e7,4.862953585628162e7,4.803438574307067e7,3.2078360574223715e8,1.5618013580545077e7,2045,GenX,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-current-policies-retire
cNetworkExp,5485450318.422101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.012,full-current-policies-retire
cVOM,7248555435.928677,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.016,full-current-policies-retire
cCO2,234612151730.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.505,full-current-policies-retire
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.0,full-current-policies-retire
cPolicy_ITC,8225802913.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.018,full-current-policies-retire
cFix,152223153658.77,5.811197886880001e9,4.57155741912e9,5.24314151361e9,7.52164469214e9,1.019346727616e10,7.477213628960001e9,2.92918781404e9,4.552419959500001e9,8.5899660125e9,7.328828087329999e9,1.07748735542e9,8.88640369175e9,2.41401101564e9,3.98295867181e9,9.59512619624e9,9.826591903159998e9,5.88352802805e9,2.59239188911e9,2.1763843793199997e9,6.165217997500001e9,7.884131898049998e9,9.01240363003e9,7.427358798370002e9,5.430852117869999e9,1.1232115406660002e10,2.624334759980001e9,2050,GenX,0.307,full-current-policies-retire
cVar,66514361294.344574,2.125806710561797e9,2.0731999882129672e9,3.9938275410973954e9,6.811363117401502e9,1.3324947498030946e9,3.8880882340490117e9,2.062807323562828e9,4.018885438294594e9,3.7574374313140182e9,2.7532455322362313e9,1.1071942599472651e9,4.6267915158929634e8,1.9026983258061779e9,6.146305727196435e8,5.143475589629552e9,7.3099651430260105e9,6.238714511723291e8,4.1433682695533127e8,5.056662731924811e8,7.193889372295082e8,5.046274342321097e9,3.1094787050993557e9,5.6758267537765045e9,1.8495037113403726e9,6.300678061455223e9,1.8766107730493885e8,2050,GenX,0.134,full-current-policies-retire
cNSE,2013595916.979208,2.7144409739482835e7,1.5788429232696855e7,4.792888051910285e7,4.129364661102098e7,5.289173009133962e8,1.9022949216201443e7,2.6391065709704507e7,8.293191079438435e6,1.0452623651620899e8,4.1030573186123425e8,2.764102077522435e8,1.3119607031814621e6,30342.925552902376,9.069738259555998e7,5.471372833107131e7,30055.52193935373,2.507299278600957e7,1.4525391697088273e7,30263.430322950982,1.2990126400228383e7,2.345013169042984e7,5.028203255630103e7,6.629906521771073e7,3.0348649322764173e7,1.3776175502613693e8,29989.624191244588,2050,GenX,0.004,full-current-policies-retire
cStart,1703793264.3863318,6.243038097722831e7,4.298509484345648e7,1.723895168299698e7,7.745790273966704e7,1.363051454929438e8,7.61744378088077e7,2.5934976177331686e7,5.9989214140155494e7,1.591657843672618e8,3.144470823054691e7,2.2161791104662955e7,1.5487187833299294e7,3.6083949580346115e7,3.305817677987109e7,8.410615255456664e7,7.122555961837478e7,4.4729761106210366e7,2.7636423914828163e7,2.8762569470629483e7,5.699173720172835e7,8.132351432110688e7,5.856903146612416e7,5.216778384892136e7,5.9091319521166846e7,3.2804515848902804e8,1.5226551114957621e7,2050,GenX,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-current-policies-retire
cNetworkExp,5950337330.126646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.012,full-current-policies-retire
cVOM,7276123954.79274,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.015,full-current-policies-retire
cCO2,251469376111.76816,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.508,full-current-policies-retire
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.0,full-current-policies-retire
cPolicy_ITC,8206768370.430023,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.017,full-current-policies-retire
cFix,65211030859.53005,2.40447018448e9,9.6735423642e8,9.853426729300002e8,1.45010574426e9,2.6871332258799996e9,3.6824841053e9,1.3986246923000002e9,2.3028059444900002e9,3.468804809950001e9,2.3270675330400004e9,2.1212469228000003e8,4.4448406842e9,2.3994327182300005e9,1.3886273784900002e9,3.975490991799999e9,4.2580750429199996e9,1.9660186143399997e9,1.24269808447e9,1.60502150445e9,2.2732490955000005e9,3.7780934921e9,4.2770581873499994e9,2.75400636863e9,2.4194344472099996e9,5.612801903610001e9,1.29078695701e9,2027,SWITCH,0.204,full-current-policies-retire
cVar,44011195483.756195,6.664549897884719e8,1.2765961717338529e9,1.1878169494159307e9,6.042969418591689e9,1.0316290260086739e9,1.1983531432223825e9,1.4878251935884879e9,2.893069012669336e9,1.5177710624334385e9,6.05573579001264e8,1.1168416687823231e9,-1.5528834217347303e8,1.558032003114717e9,9.147872620698973e8,4.214762655252851e9,4.971155524531752e9,-1.1446348045457572e8,4.507146607342223e8,2.5630419565819302e8,2.5128627481753457e8,3.0520008973931346e9,1.7920363330265405e9,4.2821551201919427e9,1.364555556208995e9,2.7190388930201507e9,3.026043270999176e8,2027,SWITCH,0.138,full-current-policies-retire
cNSE,268942753.01445687,18808.352665053124,20078.159491684677,1.3484010019687265e8,1.0846050437571485e7,3.5320629693932414e7,19760.943784800125,18585.43740308986,19828.71154762802,2.261306419404833e7,20354.05092635516,192188.8844813383,13098.933485327778,22643.021720113058,18874.485179175048,25737.715841918915,24054.27702402353,17702.750924464093,18414.3807562054,17810.78356395257,20423.044410742303,1.262185808646715e6,20930.84671339591,21424.638457512763,6.348662645320365e7,23617.590269705383,19759.22153574133,2027,SWITCH,0.001,full-current-policies-retire
cStart,569177798.5542743,5.167657883213763e6,1.2463974620764328e6,4.656513348937035e6,4.1663759324777285e6,2.1176478864043005e7,3.2071838927779753e7,7.319044504456676e6,1.3896312046551252e7,8.575375883826986e7,1.4688348461144478e6,8.992984822906543e6,1.2698698394775534e7,1.995521394634117e7,6.826075643773327e6,1.0338451118563771e7,1.2765383270548228e7,1.2143964348906709e7,2.024435853138295e7,2.243259584835034e7,2.998117532690246e7,1.160959473323504e7,2.010191550658474e7,1.3842856372397493e6,5.93141690364273e6,1.7812720382901254e8,1.8721268038186885e7,2027,SWITCH,0.002,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-current-policies-retire
cNetworkExp,728374304.2251837,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.002,full-current-policies-retire
cVOM,7488811786.011801,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.023,full-current-policies-retire
cCO2,193917266066.6776,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.608,full-current-policies-retire
cPolicy_PTC,6615425174.018352,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.021,full-current-policies-retire
cPolicy_ITC,360922452.1100006,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.001,full-current-policies-retire
cFix,80711816451.05998,2.9588663490899997e9,1.3308772869399998e9,1.69029020298e9,2.4622031916999993e9,4.663621202339999e9,4.39845571199e9,2.03906510055e9,2.57569322263e9,4.254297371649999e9,3.2709893666100006e9,2.1212469228000003e8,5.774594755760001e9,2.3931710889800005e9,2.3204974158399997e9,5.024518806610002e9,4.33736217393e9,2.33901603423e9,1.68471107543e9,1.8294997054e9,3.0872813909700003e9,4.952674670960001e9,5.57919910344e9,3.56361237454e9,3.08744999408e9,6.197644367850001e9,1.6556874386699998e9,2030,SWITCH,0.256,full-current-policies-retire
cVar,41520112951.110825,4.0328213235937786e8,1.1797544887534146e9,9.447211746735547e8,5.419200449962066e9,7.025284852069424e8,8.278410187344642e8,1.108756501194167e9,2.489601382185798e9,1.347098022651897e9,2.975258493728039e8,1.0397494380980027e9,-1.8406153286812267e8,1.564015626075291e9,8.664884151231155e8,4.2372751234607887e9,4.644460282485505e9,-3.5414371865024966e8,2.5686152294849285e8,1.3119927125475286e8,-1.178823102130453e8,2.7045187119002504e9,1.1794183210364208e9,4.1349093784244313e9,9.710417880248213e8,2.2902715095755157e9,1.526257673708662e8,2030,SWITCH,0.132,full-current-policies-retire
cNSE,462443657.26370895,8955.049273596582,10587.729969916247,1.3159458182653609e8,9.906290468265124e6,2.0063803774401975e8,8560.901572810879,8067.3272217441845,8523.571790626935,9036.106213878114,7.979759904550481e7,12650.061243218404,5643.565576858436,8153.591869863208,6922.225046998178,7817.664136506208,7956.875135564864,2.7317525892827425e7,8369.727538106552,8065.770702070815,8684.577757467874,3.9704636716925143e6,8898.897992073911,8.0609595380442515e6,1.0027135080621268e6,10159.51136696554,8432.414336795873,2030,SWITCH,0.001,full-current-policies-retire
cStart,828337771.9740448,1.5987528066243147e7,4.417818637853775e6,9.870361009427156e6,4.283294181208264e6,4.809413286923823e7,5.370256268970096e7,1.4719886021565935e7,4.380595815110764e7,1.0724459940721284e8,4.7241420208195895e6,1.3711121694088124e7,9.746446644625835e6,2.9951849739140667e7,1.1256133721111633e7,2.9212173070148684e7,2.7680820452299125e7,1.3795985902747069e7,2.2804645971294995e7,2.3902334587130178e7,3.4484875692464344e7,1.8841442443489008e7,2.7193358732066266e7,4.958439378963967e6,1.7675173926596828e7,2.1430629897639164e8,2.1966387987131305e7,2030,SWITCH,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-current-policies-retire
cNetworkExp,1593321628.4612925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.005,full-current-policies-retire
cVOM,6875784642.772026,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.022,full-current-policies-retire
cCO2,170215190269.1114,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.54,full-current-policies-retire
cPolicy_PTC,10158840494.750648,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.032,full-current-policies-retire
cPolicy_ITC,2971587644.3899994,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.009,full-current-policies-retire
cFix,113326796445.23984,3.93425503378e9,2.30135964167e9,3.5454525212499995e9,5.00014926754e9,7.24040878328e9,6.315861306039998e9,2.60027185063e9,3.6952854317899995e9,6.507856310240001e9,4.401886595450001e9,7.478856044000001e8,7.050467239030001e9,2.73583807676e9,3.0449787546200004e9,7.32379825998e9,7.005768170450001e9,3.77397491288e9,2.37055434332e9,2.0947553988899999e9,4.60777443512e9,5.91470594913e9,7.440509529219999e9,5.23628314735e9,3.88342615404e9,8.32224635671e9,2.32090807614e9,2035,SWITCH,0.316,full-current-policies-retire
cVar,43255913166.31067,2.2180697029530966e8,7.652583746162282e8,1.6301694912867236e9,4.462060934073891e9,1.0647828478959903e9,6.034533278877766e8,1.0666739576587199e9,2.1474054878416886e9,1.303009296804632e9,5.175275966263097e8,1.196081015968658e9,-2.3034955153626445e8,1.401131654592376e9,6.711981549351952e8,4.756681081886532e9,3.758085940322495e9,-9.036520692537216e8,-2.2432149413030077e7,1.3896581621610835e7,-7.959793187733393e8,2.5758540010531425e9,5.951685455079241e8,3.834071993931055e9,3.5042308141869813e8,1.9486035365209293e9,-2.2839794647177985e8,2035,SWITCH,0.12,full-current-policies-retire
cNSE,1496579819.4339988,2.158931617419965e7,5.830243191875064e7,6.2443421928220734e7,3.508870953839614e7,4.4099091614163315e8,1.765407330605826e6,4173.696725985448,5.355691312378313e6,5.871430969776111e7,3.805712313245047e8,7.62781091574731e7,9.887153380189447e6,4260.630374539018,943319.5971923673,3.5512769010149404e7,4288.2974327878,2.3355911137689386e7,4205.463326375435,4157.010162862876,4159.229244230392,8.954787383086297e7,4324.268347947961,2.7671558779161744e7,5.219967036617739e6,1.6330804142293486e8,4112.119636144948,2035,SWITCH,0.004,full-current-policies-retire
cStart,1294688507.814995,3.9765493705552615e7,9.90814617979164e6,2.0070264381278675e7,4.6791907808491565e7,5.7395307564196736e7,7.786120454689083e7,2.985511986563262e7,7.198497415354781e7,1.2865356848114744e8,1.142154643470679e7,1.719796870495991e7,1.1172284585282678e7,3.921720898271952e7,2.0674927179773465e7,5.2416702219852954e7,6.0607264858966835e7,1.731363100886665e7,2.5479774183440063e7,2.6803071081078783e7,4.403582415434753e7,5.548976523105474e7,5.03698813065019e7,4.0138540653354354e7,3.62074585534727e7,2.827668739904034e8,2.108979799966452e7,2035,SWITCH,0.004,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-current-policies-retire
cNetworkExp,3894209301.5467763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.011,full-current-policies-retire
cVOM,6721526291.269517,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.019,full-current-policies-retire
cCO2,165682964866.46967,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.461,full-current-policies-retire
cPolicy_PTC,17274906620.29188,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.048,full-current-policies-retire
cPolicy_ITC,6089864704.470001,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.017,full-current-policies-retire
cFix,130674866067.74988,5.00609640036e9,3.2131808033200006e9,4.0132150662699995e9,6.175417575130001e9,8.250988582400002e9,6.433732869999999e9,2.7370598105000005e9,3.80428095117e9,7.62222952128e9,6.199760690410001e9,9.9994524895e8,8.049717032750001e9,2.8692913770600004e9,3.9115594987000003e9,8.107481646570001e9,8.298150942539998e9,5.05098757913e9,2.3569342264500003e9,1.90661676877e9,5.43148173451e9,7.410851422690001e9,8.353421386729999e9,6.313404148539999e9,4.57362561915e9,9.772408373219997e9,2.3407260378199997e9,2040,SWITCH,0.321,full-current-policies-retire
cVar,48268139198.135605,2.761302019711122e8,8.767945808219702e8,1.7374665008111782e9,4.496893374157249e9,1.263548322983506e9,1.2194991406025696e9,1.231216741230243e9,2.352262750227939e9,1.280967623317456e9,5.459059418894337e8,1.2193580432121997e9,-4.9340988455243844e8,9.770539535995709e8,3.307131625937307e8,4.583203478008997e9,3.8397538441247606e9,-1.4246095116693082e9,-2.4209866054955593e8,-8.14348902765159e7,-1.204224785770575e9,2.5291789557239556e9,4.37112011786542e8,3.8243169231002007e9,1.6554516948065984e8,2.0146978352748728e9,-2.9301490656694037e8,2040,SWITCH,0.119,full-current-policies-retire
cNSE,2018971805.446308,8.77158935597462e7,5.128462615295039e7,9.132280063956153e7,4.139937893509416e7,4.742594341081956e8,2.579812534156586e7,4.233399822846874e6,1.740763408008093e6,8.719707607027508e7,5.185233232492325e8,1.7816883709183526e8,5.868682244323187e6,2439.490659722614,4.305591928854015e7,1.0235983200347453e8,8.0704250534594e6,2.062625496586741e7,2473.3563050560556,4.1107219481664742e6,2.1948233749643356e7,1.850567013462229e7,2.885149942575593e7,2.1187584634895865e7,4.543155431493202e7,1.373045163583105e8,2340.0980434800204,2040,SWITCH,0.005,full-current-policies-retire
cStart,1548656815.8770154,5.1190701734607674e7,2.422100533351929e7,2.9069163836484965e7,8.51290605162317e7,6.4675916688509546e7,8.912675730989492e7,2.992137234384447e7,7.522009766284344e7,1.4816956798005378e8,2.36807355384792e7,1.5085712357305732e7,8.569764876812216e6,4.533918408296978e7,2.634186125400893e7,6.854233119120859e7,5.704839812851705e7,1.183421921923216e7,2.5974680847618807e7,2.7630361635210354e7,4.674678702857071e7,7.67748775494764e7,5.234358034463573e7,5.286957422507685e7,4.4004187359594524e7,3.50133737523648e8,1.9013179308696013e7,2040,SWITCH,0.004,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-current-policies-retire
cNetworkExp,4631440623.056098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.011,full-current-policies-retire
cVOM,6503846654.4148655,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.016,full-current-policies-retire
cCO2,181264059562.1561,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.446,full-current-policies-retire
cPolicy_PTC,23309159936.99636,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.057,full-current-policies-retire
cPolicy_ITC,8527699246.670013,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.021,full-current-policies-retire
cFix,143750889849.66983,5.392932941620001e9,3.82559770096e9,4.817453539219999e9,6.947523490720001e9,9.182238992990002e9,7.18229635945e9,2.93416992428e9,4.27345806493e9,8.46786419659e9,6.78833756088e9,1.28352999211e9,8.687904382220001e9,3.0410537026800003e9,3.91187756663e9,9.14746937322e9,9.24540917287e9,5.500627158070001e9,2.35982906526e9,2.0342832453599997e9,5.54865707118e9,7.87388450295e9,8.797222701679998e9,6.999750880359999e9,5.00716325987e9,1.0687068168130001e10,2.34069898713e9,2045,SWITCH,0.318,full-current-policies-retire
cVar,61191524590.73231,1.8832111625612705e9,2.0082950927867565e9,3.511489908699331e9,6.309182235657389e9,1.6775461386126883e9,3.6215547512394786e9,1.9559026622260354e9,3.778986470681232e9,3.5011695004532933e9,2.247030380634914e9,1.254570704136865e9,4.2372753462581563e8,1.4834819260329041e9,6.200969416581914e8,4.78710483758793e9,6.950510616793176e9,4.6685499645815e8,4.638818564518617e8,5.625202994689806e8,6.955802648292776e8,4.2159120788785176e9,2.772937957989326e9,5.3881223582275095e9,1.641517647711729e9,5.761932898418655e9,2.16932788270145e8,2045,SWITCH,0.135,full-current-policies-retire
cNSE,2387829773.3537903,5.759219097125965e7,3.1151239339109487e6,3.618718012897545e7,3.455113917897996e7,4.5758223183338577e8,2.352899066260432e7,2.0848164703190647e7,2.2895255846385825e7,7.264572911384825e7,8.125216135032623e8,2.2530811156180403e8,1.1069053796554824e7,17659.934728153716,8.665629831042388e7,1.1856294840205677e8,17313.605612669093,1.4716865075260282e7,1.1671864496822339e7,16573.98696319608,4.301827923411818e7,1.7345348229207877e7,7.145846576908046e7,5.7451485058233105e7,2.9458180792571854e7,1.5957633273792532e8,17372.48665662288,2045,SWITCH,0.005,full-current-policies-retire
cStart,1518009220.880371,4.632654246583133e7,3.2467328337724753e7,1.2472016629218271e7,7.109128666073062e7,7.794000260814023e7,7.974553798951474e7,3.0866014658233244e7,6.185999491815835e7,1.4548566142230296e8,2.1243473669207614e7,1.9191627864066765e7,9.96615458231352e6,3.7770277108384185e7,3.514578768373615e7,8.837817819708219e7,5.462690475584767e7,2.920400202910709e7,2.3728049758709464e7,2.828257000772592e7,5.195370037055144e7,7.724469716183408e7,5.1172795716806576e7,4.569474696143244e7,4.6542646926570795e7,3.239055239021947e8,1.5703698494938813e7,2045,SWITCH,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-current-policies-retire
cNetworkExp,5019985023.920122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.011,full-current-policies-retire
cVOM,7008529420.34665,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.015,full-current-policies-retire
cCO2,222888233380.24634,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.493,full-current-policies-retire
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.0,full-current-policies-retire
cPolicy_ITC,8527412151.690002,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.019,full-current-policies-retire
cFix,152662273147.99988,5.831704781860001e9,4.571314655790001e9,5.413851688919999e9,7.53635264206e9,1.0153299726790003e10,7.49361953311e9,3.0869103416200004e9,4.53139630486e9,8.76159744254e9,7.522921795130001e9,1.38154576773e9,8.998220698310001e9,2.47175529998e9,4.0646649212000003e9,9.37671901448e9,9.554666970420004e9,6.02599882363e9,2.4702367441000013e9,2.16459387417e9,5.724436799879999e9,7.832511713990001e9,9.120528680130001e9,7.6813011128099985e9,5.52021636818e9,1.151444552857e10,2.3853989655899997e9,2050,SWITCH,0.316,full-current-policies-retire
cVar,66053093914.57317,2.1043552417099564e9,2.0854180722738092e9,4.0772523497049994e9,6.810157503195166e9,1.374005340256517e9,3.77101217499411e9,2.0419554654192984e9,3.901004063836862e9,3.68931519226276e9,2.7857369798498096e9,1.3116584261556964e9,4.2847555709712166e8,1.915000000743071e9,6.291978411196934e8,4.896018949890129e9,7.008352196279442e9,4.59768851096715e8,4.6867225912495315e8,5.763263549951605e8,7.474448008582678e8,5.046260871907663e9,3.013111987695662e9,5.674923543047949e9,1.7811931424264197e9,6.2726989196528635e9,1.9629742944757283e8,2050,SWITCH,0.137,full-current-policies-retire
cNSE,2469998745.263081,5.341680194564152e7,2.8400689778819785e7,3.978399916403248e7,3.819415490533188e7,5.1225857610275227e8,2.013802450151084e7,1.5824894719179977e7,7.154736336451776e6,8.332978000185227e7,7.747921216518788e8,2.128173794666489e8,1.154367786027534e6,15791.48026457266,8.609707865548941e7,1.2477486843911064e8,15958.21092040163,3.62241198229859e7,1.1991105384947797e7,5.069433528486772e6,4.2317783768640906e7,3.195323483378468e7,8.834505113209786e7,6.286335048831305e7,5.024694772903556e7,1.4280224246549472e8,16252.963392028722,2050,SWITCH,0.005,full-current-policies-retire
