Zone,value,zone,planning_year,model,agg_zone,case
8,3.2571928338148055,MISS,2040,USENSYS,MISO,full-base-200-tx-0
9,129.5440482259384,MISW,2040,USENSYS,MISO,full-base-200-tx-0
10,5373.84777923281,NWPP,2040,USENSYS,WECC,full-base-200-tx-0
11,542.4469302367529,NYCW,2040,USENSYS,NE,full-base-200-tx-0
12,3.084713180473857,NYUP,2040,USENSYS,NE,full-base-200-tx-0
13,3.239952318202104,PJMC,2040,USENSYS,PJM,full-base-200-tx-0
14,3.175101768385132,PJMD,2040,USENSYS,PJM,full-base-200-tx-0
15,402.3335957957348,PJME,2040,USENSYS,PJM,full-base-200-tx-0
16,3.3455316250901013,PJMW,2040,USENSYS,PJM,full-base-200-tx-0
17,2.9816394781262248,RMRG,2040,USENSYS,WECC,full-base-200-tx-0
18,3.044570715742569,SPPC,2040,USENSYS,SPP,full-base-200-tx-0
19,2.989944967855143,SPPN,2040,USENSYS,SPP,full-base-200-tx-0
20,2.984314720978719,SPPS,2040,USENSYS,SPP,full-base-200-tx-0
21,3.2793564221334193,SRCA,2040,USENSYS,SOU,full-base-200-tx-0
22,3.247718023727858,SRCE,2040,USENSYS,MISO,full-base-200-tx-0
23,3.328821136658539,SRSE,2040,USENSYS,SOU,full-base-200-tx-0
24,3.532850966875465,SRSG,2040,USENSYS,WECC,full-base-200-tx-0
25,3.547503291324716,TRE,2040,USENSYS,TRE,full-base-200-tx-0
26,2.9888906261599573,TREW,2040,USENSYS,TRE,full-base-200-tx-0
1,4.3764682947074105,BASN,2045,USENSYS,WECC,full-base-200-tx-0
2,4.4620366702659,CANO,2045,USENSYS,CA,full-base-200-tx-0
3,4.541228136399073,CASO,2045,USENSYS,CA,full-base-200-tx-0
4,4.74203444238187,FRCC,2045,USENSYS,SOU,full-base-200-tx-0
5,4.531468206876469,ISNE,2045,USENSYS,NE,full-base-200-tx-0
6,4.50828343282475,MISC,2045,USENSYS,MISO,full-base-200-tx-0
7,4.911820610235443,MISE,2045,USENSYS,MISO,full-base-200-tx-0
8,4.5172252282258105,MISS,2045,USENSYS,MISO,full-base-200-tx-0
9,668.3231201993656,MISW,2045,USENSYS,MISO,full-base-200-tx-0
10,30393.573224219457,NWPP,2045,USENSYS,WECC,full-base-200-tx-0
11,1141.9195981589442,NYCW,2045,USENSYS,NE,full-base-200-tx-0
12,4.323566838480064,NYUP,2045,USENSYS,NE,full-base-200-tx-0
13,4.563180090280532,PJMC,2045,USENSYS,PJM,full-base-200-tx-0
14,4.371990667591414,PJMD,2045,USENSYS,PJM,full-base-200-tx-0
15,404.4938769649698,PJME,2045,USENSYS,PJM,full-base-200-tx-0
16,4.59916393871371,PJMW,2045,USENSYS,PJM,full-base-200-tx-0
17,4.133364012377714,RMRG,2045,USENSYS,WECC,full-base-200-tx-0
18,4.244053480330923,SPPC,2045,USENSYS,SPP,full-base-200-tx-0
19,611.5422393630392,SPPN,2045,USENSYS,SPP,full-base-200-tx-0
20,4.230946626961017,SPPS,2045,USENSYS,SPP,full-base-200-tx-0
21,4.525464745564196,SRCA,2045,USENSYS,SOU,full-base-200-tx-0
22,4.858965912475639,SRCE,2045,USENSYS,MISO,full-base-200-tx-0
23,4.56191279804467,SRSE,2045,USENSYS,SOU,full-base-200-tx-0
24,4.787996875651642,SRSG,2045,USENSYS,WECC,full-base-200-tx-0
25,331.04456063803065,TRE,2045,USENSYS,TRE,full-base-200-tx-0
26,4.3969721835297575,TREW,2045,USENSYS,TRE,full-base-200-tx-0
1,13.682291714559703,BASN,2050,USENSYS,WECC,full-base-200-tx-0
2,13.684808278353383,CANO,2050,USENSYS,CA,full-base-200-tx-0
3,13.86338002569856,CASO,2050,USENSYS,CA,full-base-200-tx-0
4,14.108029330595455,FRCC,2050,USENSYS,SOU,full-base-200-tx-0
5,33.8632017652845,ISNE,2050,USENSYS,NE,full-base-200-tx-0
6,13.898217897643848,MISC,2050,USENSYS,MISO,full-base-200-tx-0
7,13.897785208017057,MISE,2050,USENSYS,MISO,full-base-200-tx-0
8,13.934467166186211,MISS,2050,USENSYS,MISO,full-base-200-tx-0
9,1505.8819729401248,MISW,2050,USENSYS,MISO,full-base-200-tx-0
10,44060.30305503246,NWPP,2050,USENSYS,WECC,full-base-200-tx-0
11,1113.2781718298145,NYCW,2050,USENSYS,NE,full-base-200-tx-0
12,13.144275989149811,NYUP,2050,USENSYS,NE,full-base-200-tx-0
13,13.379003030047745,PJMC,2050,USENSYS,PJM,full-base-200-tx-0
14,13.829250969717355,PJMD,2050,USENSYS,PJM,full-base-200-tx-0
15,416.75394411475713,PJME,2050,USENSYS,PJM,full-base-200-tx-0
16,14.007933942786485,PJMW,2050,USENSYS,PJM,full-base-200-tx-0
17,13.729454310864131,RMRG,2050,USENSYS,WECC,full-base-200-tx-0
18,13.21494382405926,SPPC,2050,USENSYS,SPP,full-base-200-tx-0
19,231.8648393783271,SPPN,2050,USENSYS,SPP,full-base-200-tx-0
20,13.844775375901328,SPPS,2050,USENSYS,SPP,full-base-200-tx-0
21,13.974186872726689,SRCA,2050,USENSYS,SOU,full-base-200-tx-0
22,13.9559696147318,SRCE,2050,USENSYS,MISO,full-base-200-tx-0
23,13.951946590606122,SRSE,2050,USENSYS,SOU,full-base-200-tx-0
24,13.789919076426475,SRSG,2050,USENSYS,WECC,full-base-200-tx-0
25,14.801683756350917,TRE,2050,USENSYS,TRE,full-base-200-tx-0
26,13.190910516403942,TREW,2050,USENSYS,TRE,full-base-200-tx-0
1,4.738073114222741,BASN,2027,GenX,WECC,full-base-200-tx-15
2,4.733391572378571,CANO,2027,GenX,CA,full-base-200-tx-15
3,4.73231207166583,CASO,2027,GenX,CA,full-base-200-tx-15
4,4.817164907916322,FRCC,2027,GenX,SOU,full-base-200-tx-15
5,19338.5529245876,ISNE,2027,GenX,NE,full-base-200-tx-15
6,4.729788817474761,MISC,2027,GenX,MISO,full-base-200-tx-15
7,4.746286647546092,MISE,2027,GenX,MISO,full-base-200-tx-15
8,4.784535896274938,MISS,2027,GenX,MISO,full-base-200-tx-15
9,4.77770655714068,MISW,2027,GenX,MISO,full-base-200-tx-15
10,4.731114400075905,NWPP,2027,GenX,WECC,full-base-200-tx-15
11,5178.705055903901,NYCW,2027,GenX,NE,full-base-200-tx-15
12,4.730940946721948,NYUP,2027,GenX,NE,full-base-200-tx-15
13,4.747907680436992,PJMC,2027,GenX,PJM,full-base-200-tx-15
14,4.74130328867168,PJMD,2027,GenX,PJM,full-base-200-tx-15
15,4.7733574514180805,PJME,2027,GenX,PJM,full-base-200-tx-15
16,4.742498255398955,PJMW,2027,GenX,PJM,full-base-200-tx-15
17,4.7271613386732545,RMRG,2027,GenX,WECC,full-base-200-tx-15
18,4.733801949640431,SPPC,2027,GenX,SPP,full-base-200-tx-15
19,4.7134122716167255,SPPN,2027,GenX,SPP,full-base-200-tx-15
20,4.742856162115813,SPPS,2027,GenX,SPP,full-base-200-tx-15
21,4.734001213785551,SRCA,2027,GenX,SOU,full-base-200-tx-15
22,4.749944214717977,SRCE,2027,GenX,MISO,full-base-200-tx-15
23,4.759396868698141,SRSE,2027,GenX,SOU,full-base-200-tx-15
24,4.779629468179678,SRSG,2027,GenX,WECC,full-base-200-tx-15
25,4.780061967894493,TRE,2027,GenX,TRE,full-base-200-tx-15
26,4.738301610859489,TREW,2027,GenX,TRE,full-base-200-tx-15
1,1.6069637732641622,BASN,2030,GenX,WECC,full-base-200-tx-15
2,1.576489746350019,CANO,2030,GenX,CA,full-base-200-tx-15
3,1.6418218591690676,CASO,2030,GenX,CA,full-base-200-tx-15
4,1.815505837190554,FRCC,2030,GenX,SOU,full-base-200-tx-15
5,27002.561078087947,ISNE,2030,GenX,NE,full-base-200-tx-15
6,1.6238944544779494,MISC,2030,GenX,MISO,full-base-200-tx-15
7,1.6395652049615173,MISE,2030,GenX,MISO,full-base-200-tx-15
8,1.6164067263989623,MISS,2030,GenX,MISO,full-base-200-tx-15
9,1.7157362584662348,MISW,2030,GenX,MISO,full-base-200-tx-15
10,1.6226726790797974,NWPP,2030,GenX,WECC,full-base-200-tx-15
11,4047.2728297002,NYCW,2030,GenX,NE,full-base-200-tx-15
12,1.5729025174611624,NYUP,2030,GenX,NE,full-base-200-tx-15
13,1.6707332855549446,PJMC,2030,GenX,PJM,full-base-200-tx-15
14,1.6439360599492852,PJMD,2030,GenX,PJM,full-base-200-tx-15
15,1.67697608744614,PJME,2030,GenX,PJM,full-base-200-tx-15
16,1.6699414504896135,PJMW,2030,GenX,PJM,full-base-200-tx-15
17,1.579549369137398,RMRG,2030,GenX,WECC,full-base-200-tx-15
18,1.5857087692194547,SPPC,2030,GenX,SPP,full-base-200-tx-15
19,1.4942588481818584,SPPN,2030,GenX,SPP,full-base-200-tx-15
20,1.5464814001754643,SPPS,2030,GenX,SPP,full-base-200-tx-15
21,1.656113128196825,SRCA,2030,GenX,SOU,full-base-200-tx-15
22,1.6928889577644566,SRCE,2030,GenX,MISO,full-base-200-tx-15
23,1.6940238187387322,SRSE,2030,GenX,SOU,full-base-200-tx-15
24,1.652495908958148,SRSG,2030,GenX,WECC,full-base-200-tx-15
25,1.824260290200386,TRE,2030,GenX,TRE,full-base-200-tx-15
26,1.5941211390186696,TREW,2030,GenX,TRE,full-base-200-tx-15
1,5.605327836544768,BASN,2035,GenX,WECC,full-base-200-tx-15
2,5.661216531376032,CANO,2035,GenX,CA,full-base-200-tx-15
3,5.6543582828448375,CASO,2035,GenX,CA,full-base-200-tx-15
4,5.720467090151776,FRCC,2035,GenX,SOU,full-base-200-tx-15
5,69014.84210201404,ISNE,2035,GenX,NE,full-base-200-tx-15
6,5.695943989564071,MISC,2035,GenX,MISO,full-base-200-tx-15
7,5.7394873245721785,MISE,2035,GenX,MISO,full-base-200-tx-15
8,5.700942570039306,MISS,2035,GenX,MISO,full-base-200-tx-15
9,5.731441684114612,MISW,2035,GenX,MISO,full-base-200-tx-15
10,5.662662640859692,NWPP,2035,GenX,WECC,full-base-200-tx-15
11,14860.081700407463,NYCW,2035,GenX,NE,full-base-200-tx-15
12,5.730397563613419,NYUP,2035,GenX,NE,full-base-200-tx-15
13,5.750036509846882,PJMC,2035,GenX,PJM,full-base-200-tx-15
14,5.682003900096753,PJMD,2035,GenX,PJM,full-base-200-tx-15
15,5445.320993867642,PJME,2035,GenX,PJM,full-base-200-tx-15
16,5.694156271889506,PJMW,2035,GenX,PJM,full-base-200-tx-15
17,5.695702283434953,RMRG,2035,GenX,WECC,full-base-200-tx-15
18,5.72433137422445,SPPC,2035,GenX,SPP,full-base-200-tx-15
19,5.718973625159092,SPPN,2035,GenX,SPP,full-base-200-tx-15
20,5.677477612849397,SPPS,2035,GenX,SPP,full-base-200-tx-15
21,5.701555619212813,SRCA,2035,GenX,SOU,full-base-200-tx-15
22,5.69356233469866,SRCE,2035,GenX,MISO,full-base-200-tx-15
23,5.6993249218937345,SRSE,2035,GenX,SOU,full-base-200-tx-15
24,5.773198621994593,SRSG,2035,GenX,WECC,full-base-200-tx-15
25,5.6868107480912045,TRE,2035,GenX,TRE,full-base-200-tx-15
26,5.683414134827425,TREW,2035,GenX,TRE,full-base-200-tx-15
1,8647.743072611453,BASN,2040,GenX,WECC,full-base-200-tx-15
2,2.3911740412712463,CANO,2040,GenX,CA,full-base-200-tx-15
3,2.5341859273336085,CASO,2040,GenX,CA,full-base-200-tx-15
4,2.6946256565274513,FRCC,2040,GenX,SOU,full-base-200-tx-15
5,106177.01605431466,ISNE,2040,GenX,NE,full-base-200-tx-15
6,2.478125403105023,MISC,2040,GenX,MISO,full-base-200-tx-15
7,2.3964591332288374,MISE,2040,GenX,MISO,full-base-200-tx-15
8,2.4904690462841232,MISS,2040,GenX,MISO,full-base-200-tx-15
9,2.468189778496045,MISW,2040,GenX,MISO,full-base-200-tx-15
10,7361.153368979642,NWPP,2040,GenX,WECC,full-base-200-tx-15
11,23591.787619735132,NYCW,2040,GenX,NE,full-base-200-tx-15
12,2.4648174434901637,NYUP,2040,GenX,NE,full-base-200-tx-15
13,2.501480371230758,PJMC,2040,GenX,PJM,full-base-200-tx-15
14,2.5281316838502725,PJMD,2040,GenX,PJM,full-base-200-tx-15
15,6188.358344558737,PJME,2040,GenX,PJM,full-base-200-tx-15
16,2.592676801910408,PJMW,2040,GenX,PJM,full-base-200-tx-15
17,1082.792989159961,RMRG,2040,GenX,WECC,full-base-200-tx-15
18,2.3009810634629995,SPPC,2040,GenX,SPP,full-base-200-tx-15
19,2.2300298938016563,SPPN,2040,GenX,SPP,full-base-200-tx-15
20,2.3048744782783683,SPPS,2040,GenX,SPP,full-base-200-tx-15
21,2.5526521068414474,SRCA,2040,GenX,SOU,full-base-200-tx-15
22,2.5189647224821736,SRCE,2040,GenX,MISO,full-base-200-tx-15
23,2.5959853275547027,SRSE,2040,GenX,SOU,full-base-200-tx-15
24,2.5424472217739154,SRSG,2040,GenX,WECC,full-base-200-tx-15
25,2.636392540421889,TRE,2040,GenX,TRE,full-base-200-tx-15
26,2.190333495089968,TREW,2040,GenX,TRE,full-base-200-tx-15
1,10385.476451542483,BASN,2045,GenX,WECC,full-base-200-tx-15
2,5.054305498245188,CANO,2045,GenX,CA,full-base-200-tx-15
3,5.073720559695935,CASO,2045,GenX,CA,full-base-200-tx-15
4,5.620843047371095,FRCC,2045,GenX,SOU,full-base-200-tx-15
5,109430.91415102757,ISNE,2045,GenX,NE,full-base-200-tx-15
6,5.186915877493638,MISC,2045,GenX,MISO,full-base-200-tx-15
7,5.203518910566487,MISE,2045,GenX,MISO,full-base-200-tx-15
8,5.368039533941024,MISS,2045,GenX,MISO,full-base-200-tx-15
9,11897.779366945808,MISW,2045,GenX,MISO,full-base-200-tx-15
10,43833.07349310032,NWPP,2045,GenX,WECC,full-base-200-tx-15
11,27478.956538931856,NYCW,2045,GenX,NE,full-base-200-tx-15
12,5.0264738219371266,NYUP,2045,GenX,NE,full-base-200-tx-15
13,5.262282546626777,PJMC,2045,GenX,PJM,full-base-200-tx-15
14,4.950619318046281,PJMD,2045,GenX,PJM,full-base-200-tx-15
15,7858.826142302022,PJME,2045,GenX,PJM,full-base-200-tx-15
16,5.214600756109868,PJMW,2045,GenX,PJM,full-base-200-tx-15
17,1752.7544435878085,RMRG,2045,GenX,WECC,full-base-200-tx-15
18,5.147310595709321,SPPC,2045,GenX,SPP,full-base-200-tx-15
19,5.004210257640413,SPPN,2045,GenX,SPP,full-base-200-tx-15
20,5.212010356131566,SPPS,2045,GenX,SPP,full-base-200-tx-15
21,5.198738960214572,SRCA,2045,GenX,SOU,full-base-200-tx-15
22,6.093608148378026,SRCE,2045,GenX,MISO,full-base-200-tx-15
23,5.337816425788149,SRSE,2045,GenX,SOU,full-base-200-tx-15
24,5.934194418128969,SRSG,2045,GenX,WECC,full-base-200-tx-15
25,3889.521251807104,TRE,2045,GenX,TRE,full-base-200-tx-15
26,4.812743996138392,TREW,2045,GenX,TRE,full-base-200-tx-15
1,11131.032891174513,BASN,2050,GenX,WECC,full-base-200-tx-15
2,9.262969092277809,CANO,2050,GenX,CA,full-base-200-tx-15
3,9.394404524048356,CASO,2050,GenX,CA,full-base-200-tx-15
4,9.434261751080989,FRCC,2050,GenX,SOU,full-base-200-tx-15
5,78148.84530761921,ISNE,2050,GenX,NE,full-base-200-tx-15
6,10.51609171823692,MISC,2050,GenX,MISO,full-base-200-tx-15
7,1241.9829140864306,MISE,2050,GenX,MISO,full-base-200-tx-15
8,9.330298541124256,MISS,2050,GenX,MISO,full-base-200-tx-15
9,25389.09741852566,MISW,2050,GenX,MISO,full-base-200-tx-15
10,27033.112716285577,NWPP,2050,GenX,WECC,full-base-200-tx-15
11,19524.98465134934,NYCW,2050,GenX,NE,full-base-200-tx-15
12,9.295919697082793,NYUP,2050,GenX,NE,full-base-200-tx-15
13,9.248254385199823,PJMC,2050,GenX,PJM,full-base-200-tx-15
14,9.531884222174323,PJMD,2050,GenX,PJM,full-base-200-tx-15
15,4667.954435684874,PJME,2050,GenX,PJM,full-base-200-tx-15
16,9.35266260885568,PJMW,2050,GenX,PJM,full-base-200-tx-15
17,3609.679297431827,RMRG,2050,GenX,WECC,full-base-200-tx-15
18,3820.5381007863048,SPPC,2050,GenX,SPP,full-base-200-tx-15
19,2659.555506070733,SPPN,2050,GenX,SPP,full-base-200-tx-15
20,2393.6999509358725,SPPS,2050,GenX,SPP,full-base-200-tx-15
21,96.16459253227109,SRCA,2050,GenX,SOU,full-base-200-tx-15
22,10.332868731881865,SRCE,2050,GenX,MISO,full-base-200-tx-15
23,9.378955350102002,SRSE,2050,GenX,SOU,full-base-200-tx-15
24,9.24441681914846,SRSG,2050,GenX,WECC,full-base-200-tx-15
25,10259.570696302371,TRE,2050,GenX,TRE,full-base-200-tx-15
26,9.043080604912417,TREW,2050,GenX,TRE,full-base-200-tx-15
1,5.193577367312275,BASN,2027,SWITCH,WECC,full-base-200-tx-15
2,5.187966071525442,CANO,2027,SWITCH,CA,full-base-200-tx-15
3,5.192114391743681,CASO,2027,SWITCH,CA,full-base-200-tx-15
4,5.2842384763159265,FRCC,2027,SWITCH,SOU,full-base-200-tx-15
5,17490.720003998285,ISNE,2027,SWITCH,NE,full-base-200-tx-15
6,5.2000341806643,MISC,2027,SWITCH,MISO,full-base-200-tx-15
7,5.219526037516196,MISE,2027,SWITCH,MISO,full-base-200-tx-15
8,5.256450357406995,MISS,2027,SWITCH,MISO,full-base-200-tx-15
9,5.246678605818099,MISW,2027,SWITCH,MISO,full-base-200-tx-15
10,5.200663592069672,NWPP,2027,SWITCH,WECC,full-base-200-tx-15
11,1580.7024614749116,NYCW,2027,SWITCH,NE,full-base-200-tx-15
12,5.186142439801913,NYUP,2027,SWITCH,NE,full-base-200-tx-15
13,5.206221040227243,PJMC,2027,SWITCH,PJM,full-base-200-tx-15
14,5.2021386242427825,PJMD,2027,SWITCH,PJM,full-base-200-tx-15
15,5.235037692452185,PJME,2027,SWITCH,PJM,full-base-200-tx-15
16,5.208863026956923,PJMW,2027,SWITCH,PJM,full-base-200-tx-15
17,5.185593357842185,RMRG,2027,SWITCH,WECC,full-base-200-tx-15
18,5.208250668941047,SPPC,2027,SWITCH,SPP,full-base-200-tx-15
19,5.186154003148008,SPPN,2027,SWITCH,SPP,full-base-200-tx-15
20,5.205000163977019,SPPS,2027,SWITCH,SPP,full-base-200-tx-15
21,5.198131301408512,SRCA,2027,SWITCH,SOU,full-base-200-tx-15
22,5.214100853622944,SRCE,2027,SWITCH,MISO,full-base-200-tx-15
23,5.226112112848276,SRSE,2027,SWITCH,SOU,full-base-200-tx-15
24,5.254425031480797,SRSG,2027,SWITCH,WECC,full-base-200-tx-15
25,5.258011768845514,TRE,2027,SWITCH,TRE,full-base-200-tx-15
26,5.187692927816297,TREW,2027,SWITCH,TRE,full-base-200-tx-15
1,2.1159121413292556,BASN,2030,SWITCH,WECC,full-base-200-tx-15
2,2.0719904786497234,CANO,2030,SWITCH,CA,full-base-200-tx-15
3,2.1622088726548734,CASO,2030,SWITCH,CA,full-base-200-tx-15
4,2.3858950712665408,FRCC,2030,SWITCH,SOU,full-base-200-tx-15
5,23714.6427854744,ISNE,2030,SWITCH,NE,full-base-200-tx-15
6,2.13293893188391,MISC,2030,SWITCH,MISO,full-base-200-tx-15
7,2.135390862188102,MISE,2030,SWITCH,MISO,full-base-200-tx-15
8,2.12085782137064,MISS,2030,SWITCH,MISO,full-base-200-tx-15
9,2.260358879924877,MISW,2030,SWITCH,MISO,full-base-200-tx-15
10,2.1497781514473764,NWPP,2030,SWITCH,WECC,full-base-200-tx-15
11,1539.6171909565332,NYCW,2030,SWITCH,NE,full-base-200-tx-15
12,2.070226849625362,NYUP,2030,SWITCH,NE,full-base-200-tx-15
13,2.1973464672236704,PJMC,2030,SWITCH,PJM,full-base-200-tx-15
14,2.1648246420605948,PJMD,2030,SWITCH,PJM,full-base-200-tx-15
15,2.217438397626042,PJME,2030,SWITCH,PJM,full-base-200-tx-15
16,2.1958715145790917,PJMW,2030,SWITCH,PJM,full-base-200-tx-15
17,2.0814469748643543,RMRG,2030,SWITCH,WECC,full-base-200-tx-15
18,2.08319279500771,SPPC,2030,SWITCH,SPP,full-base-200-tx-15
19,1.9676584535270312,SPPN,2030,SWITCH,SPP,full-base-200-tx-15
20,2.037933141101482,SPPS,2030,SWITCH,SPP,full-base-200-tx-15
21,2.1772803592576246,SRCA,2030,SWITCH,SOU,full-base-200-tx-15
22,2.2257020860906622,SRCE,2030,SWITCH,MISO,full-base-200-tx-15
23,2.226979548646314,SRSE,2030,SWITCH,SOU,full-base-200-tx-15
24,2.1703622225213186,SRSG,2030,SWITCH,WECC,full-base-200-tx-15
25,2.4122555909020353,TRE,2030,SWITCH,TRE,full-base-200-tx-15
26,2.0956853685143275,TREW,2030,SWITCH,TRE,full-base-200-tx-15
1,3.775638484168656,BASN,2035,SWITCH,WECC,full-base-200-tx-15
2,3.703687638364977,CANO,2035,SWITCH,CA,full-base-200-tx-15
3,3.760795248356832,CASO,2035,SWITCH,CA,full-base-200-tx-15
4,4.1772364558845645,FRCC,2035,SWITCH,SOU,full-base-200-tx-15
5,69861.68857501764,ISNE,2035,SWITCH,NE,full-base-200-tx-15
6,3.8362464639334184,MISC,2035,SWITCH,MISO,full-base-200-tx-15
7,4.017986303434896,MISE,2035,SWITCH,MISO,full-base-200-tx-15
8,3.871959621247661,MISS,2035,SWITCH,MISO,full-base-200-tx-15
9,4.138447616107551,MISW,2035,SWITCH,MISO,full-base-200-tx-15
10,3.7908959850129897,NWPP,2035,SWITCH,WECC,full-base-200-tx-15
11,10515.434717699722,NYCW,2035,SWITCH,NE,full-base-200-tx-15
12,3.820938675238844,NYUP,2035,SWITCH,NE,full-base-200-tx-15
13,4.176033173523548,PJMC,2035,SWITCH,PJM,full-base-200-tx-15
14,3.824299671839555,PJMD,2035,SWITCH,PJM,full-base-200-tx-15
15,4753.538950918172,PJME,2035,SWITCH,PJM,full-base-200-tx-15
16,3.8761971015715466,PJMW,2035,SWITCH,PJM,full-base-200-tx-15
17,3.76368631952822,RMRG,2035,SWITCH,WECC,full-base-200-tx-15
18,3.836415127787902,SPPC,2035,SWITCH,SPP,full-base-200-tx-15
19,3.651998748005029,SPPN,2035,SWITCH,SPP,full-base-200-tx-15
20,3.6946859907701186,SPPS,2035,SWITCH,SPP,full-base-200-tx-15
21,3.868851692599292,SRCA,2035,SWITCH,SOU,full-base-200-tx-15
22,3.9362595501526743,SRCE,2035,SWITCH,MISO,full-base-200-tx-15
23,3.870116388059137,SRSE,2035,SWITCH,SOU,full-base-200-tx-15
24,4.24331779009977,SRSG,2035,SWITCH,WECC,full-base-200-tx-15
25,4.114624872422948,TRE,2035,SWITCH,TRE,full-base-200-tx-15
26,3.8056295905065127,TREW,2035,SWITCH,TRE,full-base-200-tx-15
1,7592.770389135102,BASN,2040,SWITCH,WECC,full-base-200-tx-15
2,4.427133348282369,CANO,2040,SWITCH,CA,full-base-200-tx-15
3,4.582762499220818,CASO,2040,SWITCH,CA,full-base-200-tx-15
4,4.8528744431111095,FRCC,2040,SWITCH,SOU,full-base-200-tx-15
5,112362.28541572252,ISNE,2040,SWITCH,NE,full-base-200-tx-15
6,4.530129726359345,MISC,2040,SWITCH,MISO,full-base-200-tx-15
7,4.719470569780159,MISE,2040,SWITCH,MISO,full-base-200-tx-15
8,4.561878391565995,MISS,2040,SWITCH,MISO,full-base-200-tx-15
9,4.389243204739961,MISW,2040,SWITCH,MISO,full-base-200-tx-15
10,7754.488934216406,NWPP,2040,SWITCH,WECC,full-base-200-tx-15
11,19539.59989577941,NYCW,2040,SWITCH,NE,full-base-200-tx-15
12,4.586239815778905,NYUP,2040,SWITCH,NE,full-base-200-tx-15
13,4.552434010404548,PJMC,2040,SWITCH,PJM,full-base-200-tx-15
14,4.6071834245411765,PJMD,2040,SWITCH,PJM,full-base-200-tx-15
15,4596.813836792259,PJME,2040,SWITCH,PJM,full-base-200-tx-15
16,4.700383186804736,PJMW,2040,SWITCH,PJM,full-base-200-tx-15
17,851.5642101398996,RMRG,2040,SWITCH,WECC,full-base-200-tx-15
18,4.258369947410277,SPPC,2040,SWITCH,SPP,full-base-200-tx-15
19,4.195121077637299,SPPN,2040,SWITCH,SPP,full-base-200-tx-15
20,4.187302093483471,SPPS,2040,SWITCH,SPP,full-base-200-tx-15
21,4.6306929595372335,SRCA,2040,SWITCH,SOU,full-base-200-tx-15
22,4.58029265347082,SRCE,2040,SWITCH,MISO,full-base-200-tx-15
23,4.689342150902687,SRSE,2040,SWITCH,SOU,full-base-200-tx-15
24,4.979967249339258,SRSG,2040,SWITCH,WECC,full-base-200-tx-15
25,5.006154086041993,TRE,2040,SWITCH,TRE,full-base-200-tx-15
26,4.32372530128881,TREW,2040,SWITCH,TRE,full-base-200-tx-15
1,7599.95420933809,BASN,2045,SWITCH,WECC,full-base-200-tx-15
2,5.159584546686306,CANO,2045,SWITCH,CA,full-base-200-tx-15
3,5.370633427536524,CASO,2045,SWITCH,CA,full-base-200-tx-15
4,5.7425927065304325,FRCC,2045,SWITCH,SOU,full-base-200-tx-15
5,120255.0717356063,ISNE,2045,SWITCH,NE,full-base-200-tx-15
6,5.238090114861187,MISC,2045,SWITCH,MISO,full-base-200-tx-15
7,5.524887804621781,MISE,2045,SWITCH,MISO,full-base-200-tx-15
8,5.303541193014021,MISS,2045,SWITCH,MISO,full-base-200-tx-15
9,8015.110858215215,MISW,2045,SWITCH,MISO,full-base-200-tx-15
10,39283.562752706486,NWPP,2045,SWITCH,WECC,full-base-200-tx-15
11,22914.45890225775,NYCW,2045,SWITCH,NE,full-base-200-tx-15
12,4.98250680241001,NYUP,2045,SWITCH,NE,full-base-200-tx-15
13,5.435810300470511,PJMC,2045,SWITCH,PJM,full-base-200-tx-15
14,4.925023593872849,PJMD,2045,SWITCH,PJM,full-base-200-tx-15
15,6698.315859424536,PJME,2045,SWITCH,PJM,full-base-200-tx-15
16,5.404270297814163,PJMW,2045,SWITCH,PJM,full-base-200-tx-15
17,645.5464470282888,RMRG,2045,SWITCH,WECC,full-base-200-tx-15
18,4.930215651026795,SPPC,2045,SWITCH,SPP,full-base-200-tx-15
19,4.750330744080377,SPPN,2045,SWITCH,SPP,full-base-200-tx-15
20,4.9552446578742835,SPPS,2045,SWITCH,SPP,full-base-200-tx-15
21,5.394075323199667,SRCA,2045,SWITCH,SOU,full-base-200-tx-15
22,6.163205859479411,SRCE,2045,SWITCH,MISO,full-base-200-tx-15
23,5.489007951117317,SRSE,2045,SWITCH,SOU,full-base-200-tx-15
24,5.881622724162791,SRSG,2045,SWITCH,WECC,full-base-200-tx-15
25,1551.2218638215154,TRE,2045,SWITCH,TRE,full-base-200-tx-15
26,4.794639600697181,TREW,2045,SWITCH,TRE,full-base-200-tx-15
1,8510.06298038427,BASN,2050,SWITCH,WECC,full-base-200-tx-15
2,7.747018598400256,CANO,2050,SWITCH,CA,full-base-200-tx-15
3,7.80237878030896,CASO,2050,SWITCH,CA,full-base-200-tx-15
4,7.850038926231547,FRCC,2050,SWITCH,SOU,full-base-200-tx-15
5,107665.03027769308,ISNE,2050,SWITCH,NE,full-base-200-tx-15
6,8.01291960181527,MISC,2050,SWITCH,MISO,full-base-200-tx-15
7,730.0754927564068,MISE,2050,SWITCH,MISO,full-base-200-tx-15
8,7.815548186933196,MISS,2050,SWITCH,MISO,full-base-200-tx-15
9,17375.155477552165,MISW,2050,SWITCH,MISO,full-base-200-tx-15
10,38019.918672996,NWPP,2050,SWITCH,WECC,full-base-200-tx-15
11,15650.546048550284,NYCW,2050,SWITCH,NE,full-base-200-tx-15
12,7.597278769074502,NYUP,2050,SWITCH,NE,full-base-200-tx-15
